"","name","location"
"2200","FluNearYou","Boston, Massachusetts"
"2203","maternova","Providence, RI"
"2204","Atari_Hotel","Chatham-Kent, Ontario"
"2205","ElisabethHobbes","Cheshire"
"2206","DDNewsOnline","Cleveland, OH"
"2208","foamid","Boston, MA"
"2209","bjknappwrites","Rhode Island"
"2210","CHCPinellas","St Petersburg, FL"
"2211","EvalLaVelle","Minneapolis, MN"
"2212","curecancer165","USA"
"2213","chinablue2600","New York"
"2226","BIOCIENCIA2013","Cuman�"
"2397","jponder94","�T: 38.480729,-90.392094"
"2446","DrMarcoMtz","Quintana Roo, M�xico"
"2479","HeyWillson","In the �ther"
"2513","bestnewsicu","United States<U+0001F1FA><U+0001F1F8>"
"2592","marissa_beckman","Michigan<U+27A1><U+FE0F>Maryland"
"2628","ChispaSpeaks_YT","Montr�al, Qu�bec"
"2860","missvalentiine_","Montr�al, Qu�bec"
"3014","smknblunts","<U+264F><U+FE0E> <U+2661> <U+2652><U+FE0E>"
"3035","KreoleByrd","Gulf Coast of Mississippi<U+0001F3D6><U+0001F6F3>"
"3156","Debbie29490650","Texas <U+0001F1E8><U+0001F1F1>, USA <U+0001F1FA><U+0001F1F8>"
"3418","Fundacao_Gratas","S�o Lu�s-MA/Toronto-ON"
