,name,location
1498,kay_fil,"New York, NY"
1499,HEAVENERYB,Heavener
1500,sarank90,ohio
1501,420lanie,"Texas, USA"
1502,jslattonmusic,"Georgia, USA"
1503,CandaceCombs,"Oklahoma City, OK"
1504,snipstweets,"New York, USA"
1505,petedazoe,"Inwood, FL"
1506,BostonGlobe,"Boston, MA"
1507,jayrussell88,"Sabetha, KS"
1508,JZ_Flair,North Carolina
1509,stephvw4,Kentucky
1510,mursenarygary,"Blacksburg, VA"
1511,bonniemalkin,Australia
1512,hayleybergin,walker
1513,meganmae4444,"Wilmington, NC "
1514,ttraceallan,mountain state
1515,momknowsbest15,"Albuquerque, NM USA"
1516,lauren3williams,"Highland, IN"
1517,borutouwumaki,"Minnesota, USA"
1518,hampotato1,the oven
1519,savannacarrierr,"Taylor, MI"
1520,Financialplgrm,"Missouri, USA"
1521,JDHicks88,Illinois 
1522,overrunbydogs,"Alaska, USA"
1523,pelielios,"Boston, MA"
1524,CityDrugInc,"Paragould, AR"
1525,docrn1,"North Carolina, USA"
1526,Bigdong29,Graveyard
1527,averielovsbooks,"Texas, USA"
1528,jsaquella,Cape May NJ
1529,CoachJoshHadden,"Aiken County, SC"
1530,abernie7304,Texas
1531,SarjuGanatraMD,"Boston, MA"
1532,MagickalG,Western North Carolina
1533,Britta________,Connecticut
1534,alexispencer1,"Sedalia, MO"
1535,kerinska_kmk,"Grand Rapids, MI"
1536,DrBuzby,"Beaufort, SC"
1537,Kam_i_Lah,Barbados
1538,ABC7Chicago,"Chicago, Illinois"
1539,tre_louis,Brooklyn/Philly
1540,neekstj,"Raleigh, NC"
1541,WFXRnews,"Roanoke, VA"
1542,dustinlavalley,"New York, USA"
1543,genevea_jo,"Geneva, FL"
1544,JanelleWaz,United States
1545,DocTotGaming,"Ohio, USA"
1546,Patriotfirst101,"Florida, USA"
1547,FuckLaoch,Ireland
1548,EpiphanyHeaven,"California, USA"
1549,HannahCW2012,"Greenville, SC"
1550,alexathompson34,Central Illinois
1551,FrugalPharm,USA
1552,lextaymay,Utah 
1553,TXTrumpette89,"Texas, USA"
1554,coopmike48,California
1555,morajmclaughlin,"Pittsburgh, PA"
1556,glass_mckennaaa,"West Chester, PA"
1557,JBedoya27,"Boston, MA"
1558,docmasse,Williamsport
1559,driizzyy98,"Morgantown, WV"
1560,autumn_nicole17,"Lynchburg, VA"
1561,_Jacqui98_,"Weatherford, Oklahoma"
1562,wsoctv,"Charlotte, NC"
1563,eveross,"Columbia, SC"
1564,AllyshaHamber,"STL, Missouri"
1565,peaceluvgators,"Denver, CO "
1566,CDT2024,Tennessee
1567,nickerzplz,"Salt Lake City, UT"
1568,choji__akimichi,"Savannah, GA"
1569,Kirby78Lexie,"Conneaut, OH"
1570,TheBoyTroyJr,"Toledo, OH"
1571,EllieT25,"Raleigh, NC"
1572,DrJamesCKPorter,"Burlington, Ontario"
1573,backwoodsbabble,Nevada
1574,PCNedStark,Rocky Mountains
1575,Averimt,"Tennessee, USA"
1576,Brunswicker_,"Halifax, Nova Scotia"
1577,Vibronium,"California, USA"
1578,Avelaitixa,Illinois
1579,mimetic_,Canada
1580,MissMissfitt,wonderland
1581,NoelleAmarie,"Indiana, USA"
1582,DrJustinGroode,United States
1583,shoelessjp,"Delaware, United States"
1584,margaretpinili,"Maumelle, AR"
1585,RUMMYRAISIN_,"Brooklyn, NY"
1586,MostSelfless1,"Nashville, TN"
1587,WTVAalan,Tupelo & Columbus
1588,ricospeczz,"Toronto, Canada"
1589,sooperjule,"St Louis, MO"
1590,TaraWatts,"Marietta, Georgia"
1591,amzngspcshp,United States
1592,WilhelmDavis,"Minneapolis, MN"
1593,latebloomerprss,"Ohio, USA"
1594,Dbeckley1,"New Hudson, MI"
1595,kristinanlegget,"Wilmington Island, GA"
1596,PattersonPals,"Murfreesboro, TN"
1597,MirunaBarnoschi,"Chicago, IL"
1598,MPowerHockey,Toronto/Boston
1599,SelinaZavala,"California, USA"
1600,taytay_watson,
1601,catdad5000,"North Carolina, USA"
1602,KissRoyBoy,"Charlotte, NC"
1603,iluveducating,NC
1604,13thgenusa,"Brooklyn, NY"
1605,_feLyfeL,TEXAS
1606,bema01,"Braintree, Ma"
1607,its_xLo,United States
1608,NicoleandStan,Somewhere in Texas
1609,GodNino,"Cleveland, OH"
1610,raychullzz,United States
1611,longlivekermy_,"New Jersey, USA"
1612,SoyChapo940,"Vernon, TX"
1613,Elizabeth_S3803,Florida
1614,iluvnooder,"Tennessee, USA"
1615,TiggyBean,NC
1616,pink_cashmere_,California 
1617,DumancicBraco,"New York, NY"
1618,ophiryotam,"Philadelphia, PA"
1619,catttwin,"Tampa, FL"
1620,NotesFrom_Boog,"Maryland, USA"
1621,NaturesPavilion,"Pompton plains, NJ"
1622,dannyrolltribe,"Savannah, GA"
1623,mmelgar09,United States
1624,URAC,"Washington, DC"
1625,RiverWhimsie,"Nova Scotia, Canada"
1626,ddot82,STL
1627,CatsNapsSnacks,cleveland ohio
1628,Princessx636,"Johnson City, TN"
1629,kconlon1,"Port Jefferson Station, NY"
1630,DJRobertoManias,"Toronto, Canada"
1631,sincerelydianae,"White Mountains, NH"
1632,curlybinch,pillow
1633,Chortling_Man,"Kansas City, MO"
1634,faithangel2k,Upstate New York
1635,heavenramsey9,Tn
1636,ravellopez,Nebraska
1637,asiamarysia143,"Connecticut, USA"
1638,ella_btsarmy,United States
1639,jamillio__,"Florida, USA"
1640,DominikGilespie,Kenosha Wisconsin
1641,Pbguy53Paul,"Willow Grove, PA"
1642,MegsOnTwitch,"California, USA"
1643,ArlisFernandez,"New York, USA"
1644,shotbykf,#301
1645,UCOrientation,University of Toronto
1646,JaciCJackson,"New York, USA"
1647,__TheLadyReese,"Alabama, USA"
1648,tarunjainmd,Chicago IL
1649,sandymaxey,"Durham, NC"
1650,PetrominahsPet,Cincinnati
1651,LauraSh90167051,"Lancaster, NY"
1652,HatcherByles,"Richmond, VA"
1653,ALZatt13,North Carolina
1654,tradeshowwendy,"Minnesota, USA"
1655,mirielmargaret,United States
1656,rema_bema_,"Memphis, TN"
1657,WaluigiGamer,"Pennsylvania, USA"
1658,AngrierThanMost,United States
1659,kakaty,"Cleveland, OH"
1660,CenturyLLC,"Greensboro, NC"
1661,Mahmissa,"Washington, DC"
1662,psiangelic,"Collingswood, NJ"
1663,oldfashionjesss,"Oklahoma City, Oklahoma"
1664,gyjcman,"New York, NY"
1665,Inhabitkitchen,"Raleigh, NC"
1666,JorgeVillaMed,Chapel Hill
1667,ridehard2020,"Florida, USA"
1668,PeggyNyberg,"Oregon, USA"
1669,HoustonSports13,Earth
1670,jerseejess,NYC
1671,thekayjonas,"Wytheville, VA"
1672,kaivac,"Hamilton, OH, USA"
1673,kirst_tenpenny,"Saukville, Wisconsin"
1674,lrhfangirl,New York
1675,Orange_N_Pretty,"Murfreesboro, TN"
1676,DorianSinnott,New York
1677,chosengporter,"Tulsa, Oklahoma"
1678,nellieeee__,"Bernalillo, NM"
1679,_christiekreme,"Toronto, Ontario"
1680,KatieMarieHefne,"Lima, OH"
1681,BreezyAintEZ,Florida
1682,WildePlayz,"North Carolina, USA"
1683,ntrovrtdempath,"Pennsylvania, USA"
1684,sarahsimmons712,"Tennessee, USA"
1685,ashmdennison,"Colorado Springs, CO"
1686,teenielove,"Richmond, VA"
1687,_SkylarBowen,"Florida, USA"
1688,LostSoulOfEarth,"Shamokin, PA"
1689,michaeldcmap,"Draper, UT"
1690,icinglover1995,"Chattanooga, TN"
1691,NYCMemphis,Memphis
1692,KingMiMi101,E-block
1693,CDAthletics,"Harrisburg, PA, USA"
1694,stephaniemedira,"Wilmington,North Carolina, USA"
1695,_annastackz,"Cleveland, OH"
1696,Rico10x,"Ann Arbor, MI"
1697,lilyp00ps,Texas
1698,zdlwood11,Yorktown
1699,Mayciburk123,"Wilson, OK"
1700,CMNickTV,United States
1701,melissatyndall,"Nashville, TN"
1702,TripndFall,"New Jersey, USA"
1703,ApgDiscovery,"Aberdeen, Maryland"
1704,meimmack,Trinidad and Tobago
1705,BrookeOakes04,"Tullahoma, TN"
1706,scorpihoeee,"Dunedin, FL"
1707,wesley_wolffe11,"Memphis, TN"
1708,razgamer13,United States
1709,cancer_living,"Kansas City, MO"
1710,kiara_1d,"New Hampshire, USA"
1711,DelilahSDawson,"Tampa, FL"
1712,chattyknana,United States
1713,anniem,"Chicago, IL"
1714,notrachel,Connecticut
1715,DelishLilBites,"Delaware, USA"
1716,MattMcGahey27,"Johnson City, TN"
1717,gxthhoney,"Milford, CT"
1718,6abc,Philadelphia
1719,MikeWiz39,The United States of America 
1720,ashhyra,Canada
1721,dmullinsdms,"Norwich, VT"
1722,Mallory_Brooke8,"Minford, Ohio"
1723,jakki_fave,"Nashville, Tennessee"
1724,WMUR9,New Hampshire
1725,mummyah04,Boston MA
1726,doty_shannon,Minneapolis
1727,AnnieB1182,"Halifax, Nova Scotia"
1728,jsonjonson,"Fishers, IN"
1729,lindapoitevin,"Ottawa, Canada"
1730,CLTHousewives,"Charlotte, NC"
1731,KyleSieg,"Jacksonville, FL"
1732,Victoria_woo22,"Duncan, Ok"
1733,EvanDennison1,"Maysville, KY"
1734,ladyjlc1,"Toronto, Ontario"
1735,schazad,"Oakville, Ontario"
1736,shburchill,"nova scotia, canada"
1737,CEVAXIN_PTY,Panama
1738,Mvrcus_VD,NJ
1739,shannonstacey,New Hampshire
1740,adam_smithTN,"Burlington, NC"
1741,HealthcareGlob1,USA
1742,Una_Bella_Donna,"South Carolina, USA"
1743,bymysidebritsau,Australia
1744,WarChemist48,"Yorktown, VA"
1745,lex1science,"Lexington, SC"
1746,APrettyLoveSong,"Boston, MA"
1747,AustinDonovann,Long Island
1748,SWXRightNow,Eastern Washington
1749,TheArtHovel,"Illinois, USA"
1750,janehillhouse1,United States
1751,dvmnadam,indianapolis
1752,karissaturney,"Indiana, USA"
1753,JimboBiguns,United States
1754,JeremyParkerM,"Winchendon, Ma."
1755,HollyCaptain,Cincinnati
1756,Somemyrrh,United States
1757,Luke_A_Thomas_,"Murfreesboro, TN"
1758,jmopdyke,"Doylestown, PA"
1759,_itsCHRISTAL,"Dayton , Ohio "
1760,RaainDrrop,Canada
1761,angela_pohlit,Texas
1762,DavidKetcham17,"Kentucky, USA"
1763,WHarris57582868,United States
1764,Xalthir,"Louisiana, USA"
1765,BoxedCatGamers,"Pennsylvania, USA"
1766,kacion,West Virginia
1767,EllePolani,"New York, NY"
1768,ny3t0,"Baltimore, MD"
1769,melissaashley06,"Nova Scotia, Canada"
1770,littlelyviajean,"North Carolina, USA"
1771,Atagahi,"Kansas, USA"
1772,2TheMAINevent,"Maryland, USA"
1773,amyintheburg,"Harrisburg, PA"
1774,boiler_brandon,West Lafayette
1775,osmond71,"Dartmouth, Nova Scotia"
1776,magscolvett,"Columbus, OH"
1777,_cheeLEE,"Milwaukee, WI"
1778,ChristinaxMarie,"New York, New York"
1779,kevinwhitaker13,"Grimsby, Ontario"
1780,WJCLNews,"Savannah, GA"
1781,RemmyGx1,N. Va
1782,wyffnews4,"Greenville, SC "
1783,WCVB,"Boston, MA"
1784,CatatonicOne,Ozarks
1785,Charneilb,Connecticut
1786,Mah_ree_aahh,"Charleston, SC"
1787,WGAL,"Lancaster, PA"
1788,ChaseHarvick,"Oklahoma City, OK"
1789,WXII,"Piedmont Triad, NC"
1790,koconews,Oklahoma City
1791,BenjieWimberly,"Paterson, NJ"
1792,koat7news,"Albuquerque, NM, USA"
1793,wbaltv11,"Baltimore, MD"
1794,FixYourDLP,california
1795,Aim911,"Greenwood, IN"
1796,rita21411,"Texas, USA"
1797,DrugStoreNews,"New York, NY"
1798,VindicoMedEd,"Thorofare, NJ"
1799,BKilby,"Mooresville, NC"
1800,mister_blank,"Near Worcester, MA"
1801,FayCortez,Minneapolis
1802,beccahathaway42,"Ankeny, IA"
1803,BigSnugALot,"Providence, RI"
1804,LDCHEALTH,"Lawrence, Kansas"
1805,CIDRAP,"Minneapolis, MN"
1806,EINH1N1News,"Washington, D.C."
1807,JOCOHealth,"Olathe, KS"
1808,ASMicrobiology,"Washington, DC"
1809,Lo_Zanzi,"Boston, MA"
1810,murksmusings,Illinois
1811,_AndrewSchmidt,"Atlanta, GA"
1812,caitlyn_weir,"Mount Ayr, ia"
1813,LouisLeoIV,United States
1814,TargetMrkting,"Hershey, PA"
1815,kuriousmind93,United States
1816,CPHO_Canada,Canada
1817,570NEWS,"Kitchener, Ontario"
1818,abtassociates,"Cambridge, Massachusetts"
1819,paj8588,"Missouri, USA"
1820,GertvanderHoek,Netherlands
1821,BIOCIENCIA2013,Cumaná
1822,SiouxlandHealth,"Sioux City, IA"
1823,Debbie29490650,"Texas 🇨🇱, USA 🇺🇸"
1824,NChardonnet,Saint Louis
1825,mydocgarfieldnj,"Garfield, NJ"
1826,kayeyewhy,"New York, USA"
1827,darcy6179,"Mount Vernon, OH"
1828,PIDSociety,"Arlington, VA"
1829,thelonevirologi,USA
1830,SciencePharmer,"Petawawa, Ontario"
1831,MDedgePediatric,"Rockville, MD"
1832,Geospatial_DA,"Sparks, MD"
1833,jsgjames,
1834,nutritiontastic,"New York, NY"
1835,realiwasframed,U.S.A.
1836,ghw55,"Newark, Delaware"
1837,BuddyB04863931,"Midwest, USA"
1838,kariusdx,"California, USA"
1839,hashtag_big,United States
1840,nativeminnow,The Shallows
1841,Vaxyourfam,United States
1842,ChrisLoesch,Texas
1843,miguel_reyesMD,"Manhattan, NY"
1844,onwnews,"Oshkosh, Wisconsin"
1845,medicalaxioms,United States
1846,UCNetworkOmaha,"Omaha, NE"
1847,PoetryAlive,"Asheville, NC"
1848,lakeeriecollege,"Painesville, Ohio"
1849,Wasssaname,"Brooklyn, NY"
1850,UHhospitals,"Cleveland, Ohio"
1851,TakeThatCDC,"Atlanta, GA"
1852,deborah91473,St Louis
1853,DVGoldCoast,"Norwalk, CT"
1854,DVBridgeport,"Bridgeport, CT"
1855,DVFairfield_N,"Wilton, CT"
1856,SDDOH,"Pierre, SD"
1857,johncachero,"Hampton Roads, Virginia"
1858,MadisonVirology,"Wisconsin, USA"
1859,BlueHenNat,"California, Delaware"
1860,QueensPHPM,"Kingston, Ontario"
1861,JacesJarsofHope,"Wisconsin, USA"
1862,Ashley03278285,"Nebraska, USA "
1863,BlueHenPhoebe,"Newark, DE"
1864,IndieCongress,United States
1865,BagalueSunab,Trinidad and Tobago
1866,TurnerNovak,"Grand Rapids, MI"
1867,MyBestestThing,Earth
1868,ThugPugMom,"Bowling Green, KY"
1869,TheInfluenzers,"Washington, DC"
1870,DMHospitalGroup,Ireland
1871,PKO823,Canada
1872,ipacuhn,"Toronto, Ontario"
1873,ZArtofWellness,California
1874,EarlyReport,Chicago
1875,nymedcollege,"Valhalla, NY"
1876,PRI_Insurance,"Roslyn, NY"
1877,SITNBoston,"Boston, MA"
1878,qeastman,"Decatur, GA"
1879,OneHealthUF,"Gainesville, FL"
1880,ImpactUN,New York
1881,medpagetoday,"New York, NY"
1882,WildlifeDisease,"Lawrence, Kansas"
1883,MedPedsAllergy,"West Bloomfield Township, MI"
1884,vaccinemakers,"Philadelphia, PA"
1885,AlaskanCourtney,Alaska
1886,PrinceGYfan,"Texas, USA "
1887,KWhistler,"Lafayette, IN"
1888,MDMagazine,United States
1889,ParticleDoc,"Indianapolis, IN"
1890,MrJayCameron,3rd Rock from the Sun 
1891,outbreaksci,United States
1892,HambySr,"Provo, UT"
1893,phelpshospital,"Sleepy Hollow, New York"
1894,Popgen_Papers,University of Wyoming
1895,rngarthee,"Waukesha, WI"
1896,mbiojournal,"Washington, DC"
1897,pipandbaby,"Connecticut, USA"
1898,saadhealth,"New York, NY"
1899,Rydad98,Illinois
1900,alaskaking17,"Alaska, USA"
1901,eriklutz,"Clinton, IA"
1902,AccessIntegrity,"Albuquerque, N.M."
1903,stevekemple_inc,"Cincinnati, OH"
1904,PassRestProd,"Waterloo, IA"
1905,kawaas1,"Austell, GA"
1906,itskiraj,"Manhattan, New York "
1907,QueenTaige,Not there yet 
1908,livingjaded,Lakewood co
1909,benoco,Australia
1910,theMagdalenRose,"Oregon, USA"
1911,Akboss1988,"Canyon, TX"
1912,biorxivpreprint,New York
1913,arust_3,"Elk Run Heights, IA"
1914,CrazyRxMan,United States
1915,letmegetahug,"mississippi, usa"
1916,ScroochMagooch,"Valparaiso, IN"
1917,TamorahLewisMD,"Kansas City, MO"
1918,5NEWSNielson,"Fort Smith, AR"
1919,meri_munn,Utah
1920,IamJayDay,"Jefferson, WI"
1921,ShohamTxID,"Baltimore, MD"
1922,brennajelli,"coldwater, ks"
1923,SarjuGanatraMD,"Boston, MA"
1924,ChaunceyGardner,"New York, NY"
1925,Danijean90,"Salt Lake City, UT"
1926,will_means,"Orlando, FL"
1927,ShelbyHisel,United States
1928,krowleytweet,"Edina, MN"
1929,AmandaHunterMPH,"Louisville, KY"
1930,LoriRuder,"Cleveland, OH"
1931,ContemPeds,"North Olmsted, Ohio"
1932,JorgeVillaMed,Chapel Hill
1933,Just4TheCause,USA
1934,HealthcareGlob1,USA
1935,Ben_Kaplan,"New York, NY"
1936,aetiology,"Kent, Ohio"
1937,marieAn72486017,"Louisiana, USA"
1938,7emma1,"Blanchester, OH"
1939,debg7089,Nebraska
1940,sarah_martin_19,"Knoxville, IA"
1941,scoby1978,Ireland
1942,SophApe,"Berks County, PA, USA"
1943,artofperson,South Florida
1944,AllyGarbs,Nova Scotia
1945,AshleyHommerTV,"Wausau, WI"
1946,allypeterswaow,"Wausau, WI"
1947,kreest_uh,"Philadelphia, PA"
1948,Flashgordonv,Rural New Zealand
1949,Jennifer_OHLITD,"PNW, United States"
1950,margierinee,"Pittsburgh, PA"
1951,Faaraa77,Wonderland
1952,yodelhealth,"Frisco, CO"
1953,t_e_knight,"Detroit, MI"
1954,famfightflu,"Arlington, VA"
1955,CSISpecialty,"Sanford, FL"
1956,HHS_ASH,"Washington, DC"
1957,mamalyssa17,"Urbandale, IA"
1958,KellyJoHoes,"Minnesota, USA"
1959,IDinChildren,"Thorofare, NJ"
1960,o2real365,"Spartanburg, SC"
1961,j9duffy,"Arlington, MA"
1962,CDCgov,"Atlanta, GA"
1963,j_moore30,"Antigo, WI"
1964,eMPR,New York
1965,NoraCutcliffe,"Toronto, Ontario"
1966,AbxDukeRaleigh,"Raleigh, NC"
1967,TheAppalachian,"Boone, NC"
1968,c43l4n,"Nunavut, Canada"
1969,MassDPH,"Boston, MA"
1970,alexandraerin,Hagerstown
1971,ENobleSchCorp,"Kendallville, Indiana"
1972,RogerAntoniazzo,"Chicago, IL"
1973,UHRainbowBabies,"Cleveland, Ohio"
1974,nbcchicago,"Chicago, IL"
1975,mnhealth,"St. Paul, Minnesota"
1976,Lafayette_Grant,"Wisconsin, USA"
1977,troymedia,Canada
1978,currentcee_,Jamaica
1979,keidekay,"Tulsa, OK"
1980,MDExpressva,"Hampton Roads, VA"
1981,tynishakeli,Earth 
1982,IHAConnect,"Indianapolis, IN"
1983,KrauseDoris,"Winter Haven, Fl"
1984,WW1CC,"Washington, DC"
1985,HunterProbss,"El Paso, TX"
1986,_NoItsPatrick,Maryland 
1987,Cupidkill_er,Park Lane 
1988,GlobalPHObserv,Baltimore MD USA
1989,LizzyMcGuire419,"Port Clinton, OH"
1990,CrystalRun,"Hudson Valley, NY"
1991,mccrenshaw,"Atlanta, Georgia "
1992,DrPChouinard,"Moncton, NB CANADA"
1993,BenCh_EM,"Iowa City, IA"
1994,emmykegler,Minneapolis
1995,TCHDHealth,"Greenwood Village, CO"
1996,JABell27,"Maryland, USA"
1997,Mommie_Hass,"Minnesota, USA"
1998,aafp,"Leawood, KS"
1999,DoctorsReportTM,United States
2000,AbbieATC,"Cincinnati, Ohio"
2001,TulsaHealthDept,"Tulsa, OK"
2002,Battelle,"Columbus, OH"
2003,apexreps,"Lemont, IL "
2004,MaureenSpence24,"North Weymouth, MA"
2005,MedGizmo,"New York, NY"
2006,CDCDirector,"Atlanta, GA"
2007,Chris__Merritt,"Providence, RI"
2008,chslunchreport,"Clinton, IA"
2009,Entman1773,Southeastern CT
2010,NMPulmCritCare,"Chicago, IL"
2011,HealthyEscambia,"Pensacola, FL"
2012,JeffcoPH,"Lakewood, CO"
2013,capefearvalley,"Fayetteville, NC"
2014,Sheeepkeef,"Halton Hills, Ontario"
2015,mcall,"Allentown, PA"
2016,cafepharma,Atlanta
2017,drctruss,"Atlanta, GA"
2018,claymohealth,"Liberty, Missouri"
2019,torikatherinee,leoti KS
2020,profvrr,"New York, USA"
2021,nickwohlge,"Memphis, TN"
2022,DrEmilyT,"St Louis, MO"
2023,ldpsci,Maryland
2024,JoePlenzler,"Washington, DC"
2025,Suntimes,"Chicago, IL"
2026,tbrownwright,"Pittsburgh, PA"
2027,epaultaylor,Toronto
2028,BoggisNews,"New Hampshire, USA"
2029,STR_Hammer,"Ligonier, Pennsylvania"
2030,jackiedavissays,"Atlanta, GA"
2031,UVA_PICU,"Charlottesville, VA"
2032,Karlan1Michelle,"Grand Rapids, MI"
2033,MplsLocalBiZ,"Minneapolis, MN USA"
2034,lonedoggy," LI, NY"
2035,hanah1n,"Wisconsin, USA"
2036,eprnetwork,US
2037,EIN_News,Washington DC
2038,AnjonRoy,"Mankato, MN"
2039,gail_fab,U.S.
2040,taylorkaysee,
2041,_steve3_,"Highlands Ranch, CO"
2042,hannahrohlf,"Davenport, IA"
2043,agargmd,"Chicago, IL"
2044,_lets_do_it_,"Florida, USA"
2045,MawleePearee,"Kingston, TN"
2046,BrookePaige_H,"Waterloo, Ontario"
2047,SpoilsToVictor,"Silver Spring, MD"
2048,chicagotribune,"Chicago, IL"
2049,NautilusCarly,"San Diego, CA, USA, Earth"
2050,Mommarazza,Indiana
2051,doctorstanley,Kansas City
2052,uncleardegree,"Iron Mountain, Mi"
2053,Medicare65Inc,Wisconsin
2054,delawareonline,"Wilmington, Delaware"
2055,shezamegadun1,"Brazil, IN"
2056,def732dan,NEW JERSEY
2057,meganl612,"Carbondale, IL"
2058,rkwas1,Earth
2059,keeperbookshelf,"Pittsburgh, PA"
2060,DeputyHottle,"Staunton, VA"
2061,IMWHorvitz,"Moorestown, NJ"
2062,baerbelsmile,US
2063,romeerizwan,"Boston, MA"
2064,DrTanyaRossi,"Guelph, Ontario"
2065,InfectDisNews,"Thorofare, NJ"
2066,ReneeKaeAdams,OH USA
2067,MYKIDSDOCTOR,GEORGIA
2068,heatherswifty,"Ithaca, New York"
2069,libertylives277,"California, USA"
2070,iPractitioner,"Portland, ME"
2071,KaneCoHealth,"Aurora, Illinois"
2072,MinnieSkeptic,"Minneapolis, MN"
2073,AkWeeklyNews,New Zealand
2074,suzie_x15,"New York, USA"
2075,DrBGellin,"Washington, DC"
2076,PURECompRx,"Myrtle Beach, SC"
2077,CATHancock,
2078,lj_tan,"Chicago, IL"
2079,SanofiUS,"Bridgewater, NJ"
2080,Linds_E_Parker,"Sioux City, Iowa"
2081,OSUEMEdu,"Columbus, OH"
2082,apemke,"Florida, USA"
2083,mathematista,"Memphis, TN"
2084,sabinvaccine,"Washington, DC"
2085,Fundacao_Gratas,São Luís-MA/Toronto-ON
2086,SeemaJJIC,"New York, New Jersey"
2087,mercola,"Chicago, IL"
2088,PawsU,Central Wisconsin
2089,CDCasthma,United States
2090,Jess_DiPalma,north tonawanda
2091,VintagePasta,United States
2092,arynpeters,"Decatur, IL"
2093,beasonsaver,"Grand Blanc, MI"
2094,EsqJeanne,"Boca Raton, FL"
2095,PEMTweets,"Cincinnati, OH"
2096,EBmedicine,"Norcross, GA"
2097,SMART_MD,United States
2098,AwzRocks,"Neosho, MO"
2099,ArSeeTea,USA
2100,demitrariel,Kokomo
2101,CDCFlu,"Atlanta, GA"
2102,bcbssc,"South Carolina, USA"
2103,HVWilliamsburg,"Lincoln, NE"
2104,Tiger_Medical,"Irvington, NJ"
2105,MANA_Clinics,Northwest Arkansas
2106,hannahmartinn,"Ottawa, Ontario"
2107,CTPharmacists,"Rocky Hill, CT"
2108,madejaaaa,"Urbandale, IA"
2109,steveathanas,"Massachusetts, USA"
2110,jenmariewallace,"Chicago, IL"
2111,ImmunizedotCa,Canada
2112,microRNApro,Northern Georgia
2113,IamOneFitBody,NYC
2114,NIAIDNews,"Bethesda, MD"
2115,DrMilks,"Bloomington, Indiana"
2116,Chronicwatch,"Marietta, GA"
2117,RepSanfelippo,"New Berlin, WI"
2118,CompareEurope,Denmark
2119,jenstec13,"Washington, MI"
2120,drkdhoffman,US
2121,MarysvilleKsUSD,"Marysville, Kansas"
2122,SerafinaRising,"New Jersey, USA"
2123,viracoreurofins,"Lee's Summit, MO"
2124,cjUCocean,"731 Highway 35 Ocean, NJ 07712"
2125,DHSWI,"Wisconsin, USA"
2126,LickingHealth,"Newark, Ohio"
2127,TownMonroeCT,"Connecticut, USA"
2128,nativememphi13,USA
2129,MlleDeFloride,"Calhoun, GA"
2130,MavenOfMayhem,"Ottawa, Canada"
2131,HSELive,Ireland
2132,jkimballcook,"Rochester, NY"
2133,OhChelseaXO,"St Clair Shores, MI"
2134,CenturyLLC,"Greensboro, NC"
2135,marklewismd,"Murray, UT"
2136,drjewilliams,"Sarasota, FL"
2137,ismeganokay,Milwaukee
2138,OrganicLiveFood,US
2139,TheRealNikkiC,"Michigan, USA"
2140,Soldout100,"Whitehall, MI"
2141,ezbirth,"Rochester, MI"
2142,_savannah2521,Denver
2143,DannyGeorge54,"Ottawa, Ontario, Canada"
2144,PAFPandF,"Harrisburg, PA"
2145,MgsideWellness,"Sioux City, IA"
2146,taybridge,"Ottawa, Canada"
2147,AFHSBPAGE,"Falls Church, VA"
2148,ThoroughWiz,"New York, USA"
2149,ASHPOfficial,"Bethesda, Maryland"
2150,Anon_helpMAGA,United States
2151,HumanVacProject,"New York, NY"
2152,StoneLoc5pm,"North Brunswick, NJ"
2153,Jenn_Caroll,United States
2154,LCCoolePhotos,"Oakland County, Mi"
2155,PoncaWarrior,"Winfield, KS"
2156,MJBurkMD,"Indianapolis, IN"
2157,bethanyboring,"Palm Bay, FL."
2158,medsengage,Canada
2159,AusVirologySoc,Australia
2160,purrenrage,Alaska
2161,TheChainedMan,United States
2162,mkwaldo,"Kansas City, MO"
2163,boniyuh,"Silver Spring, MD"
2164,floralpalette,"Auburn Hills, MI"
2165,PharmaOutlook,United States
2166,drfixus,United States
2167,glenpyle,University of Guelph
2168,taylorrjessee,"Martinsville, IN"
2169,MichaelDavid80,"Philadelphia, PA"
2170,mplunkitt22,"Indianapolis, IN"
2171,sportsblond,Minnesota
2172,bobsansevere,Minnesota
2173,abbipesola,"Minnesota, USA"
2174,peteharlan,"Columbus, OH"
2175,SSMHealthSaints,"Oklahoma City, OK"
2176,Mama_Mandria,"Dayton, OH"
2177,Awithonelison,New Jersey
2178,SarahsCunning,"Maine, USA"
2179,hdighn,Foothills of NC
2180,PubMedTrending,United States
2181,MayoClinic,"Minnesota, Florida, Arizona"
2182,PolitikMasFina,"Tennessee, USA"
2183,FedUp5thGenAmer,"New York City, NY"
2184,kayleeisyounng,"Fishers, IN"
2185,MsBJPeart,Charleston South Carolina USA
2186,KODEnews,"Joplin, MO"
2187,KSNLocalNews,"Joplin, MO"
2188,Beingchris,"Pennsylvania, USA"
2189,wannemachaa,"Montclair, NJ"
2190,cchwyo,"Gillette, WY"
2191,SCCHealth,"St. Charles, MO"
2192,LipicaShah,New York City
2193,BrianSheehy,"Methuen, MA"
2194,CavalierInc,"Norfolk, Virginia"
2195,jordyn_zdrazil,
2196,MADMAX2B2,"Pueblo, CO"
2197,AshNichole14,Nebraska
2198,GuidelineCent,"Lake Mary, FL"
2199,BMXCARD,
2200,FluNearYou,"Boston, Massachusetts"
2201,FluNearYou,"Boston, Massachusetts"
