"","X","name","location","lon","lat"
"435",435,"watergatesummer","nyc",-74.0059728,40.7127753
"436",436,"emmavinch","Lincoln, NE",-96.7025955,40.813616
"437",437,"mandiee_james","Ottawa, Ontario ",-75.6971931,45.4215296
"438",438,"WLOS_13","Asheville, NC",-82.5514869,35.5950581
"439",439,"Jeannie_Uphold","Ohiopyle, Pa",-79.4922606,39.871742
"440",440,"otomoco","USA",-95.712891,37.09024
"441",441,"milfordlive","Milford, Delaware",-75.4279748,38.9126129
"442",442,"HomeInstead307","Trumbull, CT",-73.2006639,41.2428563
"443",443,"PennyZeller","Small Town, USA",-78.0501099,36.0757249
"444",444,"GYMObrad","Louisville, KY",-85.7584557,38.2526647
"445",445,"Evelynromero193","A haunted house",-94.6018158,39.0995887
"446",446,"UFHealthNews","Gainesville, FL",-82.3248262,29.6516344
"447",447,"eMBeeaitcH","Aiken, SC",-81.7195533,33.5604168
"448",448,"BriceSikes","Statesboro, GA",-81.7831674,32.4487876
"449",449,"thornley_tyler","Wilkesboro, NC",-81.1606401,36.1459649
"450",450,"mandyschomas","Chicago",-87.6297982,41.8781136
"451",451,"ValueDrugs","New York",-74.0059728,40.7127753
"452",452,"Moochai7","Philadelphia, PA",-75.1652215,39.9525839
"453",453,"LoriFrantz","United States",-95.712891,37.09024
"454",454,"xolovecourtneyy","New York",-74.0059728,40.7127753
"455",455,"omaresv","Texas, USA",-99.9018131,31.9685988
"456",456,"AnonAlexTheGr8","Grand Rapids, MI",-85.6680863,42.9633599
"457",457,"DrTracyFreeman","Chevy Chase, MD",-77.0788667,38.9692771
"458",458,"gothcontrol","Saint Olaf",-93.1826784,44.4616634
"459",459,"johnpaulwhite","Florence, AL",-87.677251,34.79981
"460",460,"hangmanstrick","Hell, MI",-83.985,42.43472
"461",461,"ZeldaAGabriel","Alabama, United States",-86.902298,32.3182314
"462",462,"eoifleaf","Ireland",-7.6920536,53.1423672
"463",463,"comewhatmegan","Greensboro, NC",-79.7919754,36.0726354
"465",465,"ZerberusAru","Lancaster, SC",-80.7709014,34.7204257
"466",466,"hannahratain","Chicago, IL",-87.6297982,41.8781136
"467",467,"greenherband9mm","United States",-95.712891,37.09024
"468",468,"Benefry","Montreal, Canada",-73.567256,45.5016889
"469",469,"TMakenzie","anadarko ",-98.2436625,35.072562
"470",470,"TelemedLeaders","Washington, DC",-77.0368707,38.9071923
"471",471,"andytalksart","Charlotte, NC",-80.8431267,35.2270869
"472",472,"grimalkina","California",-119.4179324,36.778261
"473",473,"kenzie_no_mc","Minnesota",-94.6858998,46.729553
"474",474,"NHSPIndex","Washington, DC",-77.0368707,38.9071923
"475",475,"YountLabOSU","Columbus, OH",-82.9987942,39.9611755
"476",476,"odylics","Baltimore, MD",-76.6121893,39.2903848
"477",477,"Mama20045","United States",-95.712891,37.09024
"478",478,"RogueNatureGal","Earth",-95.7243335,37.2321077
"479",479,"themohgovjm","Kingston, Jamaica",-76.8099041,18.0178743
"480",480,"CoolingUltd","Reading, MA",-71.0952891,42.5256563
"481",481,"ckk527","United States",-95.712891,37.09024
"482",482,"MasterTrilogy","Somewhere in The USA",-95.712891,37.09024
"484",484,"alleghenycms","Pittsburgh Pennsylvania",-79.9958864,40.4406248
"485",485,"SKSKUNK52","Sandy, UT",-111.8389726,40.5649781
"486",486,"LindsayPH","Montreal Canada",-73.567256,45.5016889
"487",487,"HelenBranswell","Boston, MA",-71.0588801,42.3600825
"488",488,"twosportzach","Roanoke, VA",-79.9414266,37.2709704
"489",489,"KETV","Omaha, Nebraska",-95.9345034,41.2565369
"490",490,"unsaltysaltines","London, Ontario",-81.2452768,42.9849233
"491",491,"anacoqui","Western NY",-75.3878525,43.3447295
"492",492,"BarronNonnie","Pennsylvania, USA",-77.1945247,41.2033216
"493",493,"WeatherBug","New York, NY",-74.0059728,40.7127753
"494",494,"fisher1_ej","florida",-81.5157535,27.6648274
"495",495,"Gorillavibe","Kissimmee, FL",-81.407571,28.2919557
"496",496,"HHSRegion7","Kansas City, Missouri",-94.5785667,39.0997265
"497",497,"emmthom36","Centerville, OH",-84.1593818,39.6283928
"498",498,"TI30years","USA",-95.712891,37.09024
"499",499,"Ajasmine0715","Tennessee, USA",-86.5804473,35.5174913
"500",500,"babyjocko","Atlanta",-84.3879824,33.7489954
"502",502,"LgFski","United States",-95.712891,37.09024
"503",503,"Renovation_Tea","De Queen, AR",-94.3413168,34.0378916
"504",504,"masslivenews","Massachusetts, USA",-71.3824374,42.4072107
"505",505,"cpbooty","california",-119.4179324,36.778261
"506",506,"CorySanning","Knoxville, TN",-83.9207392,35.9606384
"507",507,"its4ngelnichole","Toledo, OH",-83.5378674,41.6528052
"508",508,"Itsjessss17","Washington, DC",-77.0368707,38.9071923
"509",509,"007Pelcher","United States",-95.712891,37.09024
"510",510,"talon_michelle","Stillwater, OK",-97.0583681,36.1156071
"511",511,"sierrahjena","Georgia, USA",-82.9000751,32.1656221
"512",512,"philgpbp","Connecticut, USA",-73.087749,41.6032207
"513",513,"faeyerlol","USA",-95.712891,37.09024
"514",514,"databendr","Toronto, Ontario",-79.3831843,43.653226
"515",515,"RawlsMD","Wilmington, NC",-77.8868117,34.2103894
"516",516,"sickweather","United States",-95.712891,37.09024
"517",517,"csmythrun","Belfast, NI",-5.93012,54.597285
"518",518,"mrs_didomenico","United States",-95.712891,37.09024
"519",519,"mostlybree","Backwoods Alabama",-85.7012241,34.7649766
"520",520,"patriciakime","Washington DC",-77.0368707,38.9071923
"521",521,"Mari83425974","texas",-99.9018131,31.9685988
"522",522,"ryeryej","Pocatello, ID",-112.4506191,42.8621042
"523",523,"ChelsReyy","London, Ontario",-81.2452768,42.9849233
"524",524,"WPLGLocal10","Miami, FL",-80.1917902,25.7616798
"525",525,"kariusdx","California, USA",-119.4179324,36.778261
"526",526,"DeniOsborne","Canton, OH",-81.378447,40.7989473
"527",527,"younglovemommy","Florida, USA",-81.5157535,27.6648274
"528",528,"JoshFann","Tennessee, USA",-86.5804473,35.5174913
"529",529,"NCCSschools","Newton, NC",-81.2214708,35.6698552
"530",530,"claudnmill","West Plains, MO",-91.8523711,36.7281154
"531",531,"greatparks","Cincinnati, Ohio",-84.5120196,39.1031182
"532",532,"ASHPOfficial","Bethesda, Maryland",-77.0947092,38.984652
"533",533,"Teetfernandz","Minnesota, USA",-94.6858998,46.729553
"534",534,"jakenelson1977","South Berwick, ME",-70.8095018,43.2345292
"535",535,"LOUCTSI","Louisville, KY",-85.7584557,38.2526647
"536",536,"The_Teau","West Sunbury, PA",-79.8961647,41.0072854
"537",537,"Francoinss","Philadelphia, PA",-75.1652215,39.9525839
"538",538,"christufton","Jamaica",-77.297508,18.109581
"539",539,"RafaelTorresNBA","New Jersey, USA",-74.4056612,40.0583238
"540",540,"Jeff_PD_center","Philadelphia, PA",-75.1652215,39.9525839
"541",541,"HopeeNoel","dunder mifflin",-75.662732,41.4137004
"542",542,"jaimej40","Alpharetta, GA",-84.2940899,34.0753762
"543",543,"mybedissocozy","texas",-99.9018131,31.9685988
"544",544,"VikingRagnorok","Columbia, SC",-81.0348144,34.0007104
"545",545,"WDEL","Wilmington, DE",-75.5483909,39.744655
"546",546,"KyleRosenblum","New Jersey, USA",-74.4056612,40.0583238
"547",547,"LyndaNY","New York, USA",-74.0059728,40.7127753
"548",548,"Vaxyourfam","United States",-95.712891,37.09024
"549",549,"ewolfhope","Hickory, NC",-81.3444573,35.7344538
"550",550,"MyGypsySouI","South Carolina, USA",-81.1637245,33.836081
"551",551,"gawlosh","Green Bay, WI",-88.0132958,44.5133188
"552",552,"Omar_Baltazar24","The Moon ",-93.293287,37.231346
"553",553,"Tglowe76Tonya","Hyden, KY",-83.3732373,37.1609254
"554",554,"Shippygem","Moon",-80.2213477,40.5169767
"555",555,"V0KUE","Lexington, KY",-84.5037164,38.0405837
"556",556,"StopTheLibCoup","Rocky Mountains",-109.7869527,44.2642998
"557",557,"DevonsDaisy","Idaho, USA",-114.7420408,44.0682019
"558",558,"USNewsHealth","Washington, D.C.",-77.0368707,38.9071923
"559",559,"preownedgnome","vegas",-115.1398296,36.1699412
"560",560,"SoWavyKam","Earth ",-95.7243335,37.2321077
"561",561,"BenjaminWolfram","Washington, DC",-77.0368707,38.9071923
"562",562,"shawanoschools","Shawano, WI",-88.6089917,44.7822064
"563",563,"VUMChealth","Nashville, TN",-86.7816016,36.1626638
"564",564,"NinInkling","New York & New Jersey USA",-74.0059728,40.7127753
"565",565,"RoryPVO","Jamaica",-77.297508,18.109581
"566",566,"_joymoment_","Boston, USA ",-71.0588801,42.3600825
"567",567,"MSLUnlimited","Rockville, MD",-77.1527578,39.0839973
"568",568,"Absentie479","United States",-95.712891,37.09024
"569",569,"WCHLChapelboro","Orange County, NC",-79.1096901,36.0263022
"570",570,"snarkysyntax","Baltimore",-76.6121893,39.2903848
"571",571,"PoetryAlive","Asheville, NC",-82.5514869,35.5950581
"572",572,"okaybree_","Lexington, KY",-84.5037164,38.0405837
"573",573,"blake_vonhagen","Knoxville, TN",-83.9207392,35.9606384
"574",574,"duckm4st3r","Texas",-99.9018131,31.9685988
"575",575,"JAustinCapps","Stillwater, OK - Dallas , TX",-97.0861443,36.1632108
"576",576,"Heos_io","Canada",-106.346771,56.130366
"577",577,"sahmoee","Detroit, MI",-83.0457538,42.331427
"578",578,"downwritemental","United States",-95.712891,37.09024
"579",579,"MMNewzz","United States",-95.712891,37.09024
"580",580,"JoinPatriotify","United States",-95.712891,37.09024
"581",581,"wesrucker247","Knoxville, Tennessee",-83.9207392,35.9606384
"582",582,"ItsShaemus","Canada",-106.346771,56.130366
"583",583,"KatieNieves","Long Island, New York",-73.134961,40.789142
"584",584,"shr3ktastic","Royal Oak, MI",-83.1446485,42.4894801
"585",585,"MadisonCountyPH","London, OH",-83.4482529,39.8864493
"586",586,"eaglesmcphan","Harrisburg, PA",-76.8867008,40.2731911
"587",587,"Leikela4","Columbus, Ohio",-82.9987942,39.9611755
"588",588,"atomic811","Albany NY",-73.7562317,42.6525793
"589",589,"WV_DHHR","Charleston, WV",-81.6326234,38.3498195
"590",590,"UCNetworkOmaha","Omaha, NE",-95.9345034,41.2565369
"591",591,"CoraVanOlson","Yankton, SD",-97.3972813,42.8711088
"592",592,"dmsauvageau","Waterville, ME",-69.6317121,44.5520105
"593",593,"bmooney12341","fremont ohio ",-83.1218634,41.3503303
"594",594,"homelandprep","Washington, DC",-77.0368707,38.9071923
"595",595,"copywriter62","Marion, Iowa",-91.5968958,42.033279
"596",596,"LegacyPremium","Salt Lake City",-111.8910474,40.7607793
"597",597,"pugliesemd","Atlanta, GA",-84.3879824,33.7489954
"598",598,"lizziec22","Columbia, Mo.",-92.3340724,38.9517053
"599",599,"yeshummingbird","Ponca City, OK",-97.0855948,36.706981
"600",600,"FakeEmpire6","Atlanta",-84.3879824,33.7489954
"601",601,"TonyAndreMcQ","USA",-95.712891,37.09024
"602",602,"AAPNews","Itasca, IL",-88.0072909,41.9750287
"603",603,"FionaMoodie","Annapolis, Maryland",-76.4921829,38.9784453
"605",605,"cherrytrish17","Ontario, Canada",-85.323214,51.253775
"606",606,"CarlaOtiniano","Florida",-81.5157535,27.6648274
"607",607,"Dragon__Flu","Noblesville, IN",-86.0085955,40.0455917
"608",608,"rosereburn","Nashville Tn",-86.7816016,36.1626638
"609",609,"RealChrisKocher","Binghamton, N.Y.",-75.9179738,42.0986867
"610",610,"ktivnews","Sioux City, IA",-96.4049408,42.4963416
"611",611,"JoelCarlton1","Dunwoody, GA",-84.3346473,33.9462125
"612",612,"NickBarnowski","Nashville, TN",-86.7816016,36.1626638
"613",613,"nastystacface","Kentucky, USA",-84.2700179,37.8393332
"614",614,"Pimp_CSGO","Denmark",9.501785,56.26392
"615",615,"SimplyMoeshia","Huntsville, AL",-86.5861037,34.7303688
"616",616,"lettiie_","Denver, CO",-104.990251,39.7392358
"617",617,"jmjones","St Louis, MO",-90.1994042,38.6270025
"618",618,"RotoWireNBA","Madison, WI",-89.4012302,43.0730517
"619",619,"SollitaBonita","Denver, CO",-104.990251,39.7392358
"620",620,"Adhub2","Fort Collins, CO",-105.084423,40.5852602
"621",621,"medicinehelp","Atlanta,GA",-84.3879824,33.7489954
"622",622,"JoanieOBrien8","Lansdale, PA",-75.2837862,40.2414952
"623",623,"DrCorriel","Pearl River, NY",-74.0218063,41.0589855
"624",624,"realceejayyy_","Hattiesburg, MS ",-89.2903392,31.3271189
"625",625,"SelionMS","Springfield, MA",-72.589811,42.1014831
"626",626,"DKTaylorLane","North Carolina, USA",-79.0192997,35.7595731
"627",627,"sumi4prez","Boston, MA",-71.0588801,42.3600825
"628",628,"kohiyote","Boston, MA",-71.0588801,42.3600825
"629",629,"j_moore30","Antigo, WI",-89.1523353,45.140245
"630",630,"ShellieYorke","United States",-95.712891,37.09024
"631",631,"KTsimcik","Winchestertonfieldville, Iowa",-93.097702,41.8780025
"632",632,"PatriciaAhern","Chicago",-87.6297982,41.8781136
"633",633,"AlanSilverberg","Hollywood, FL",-80.1494901,26.0112014
"634",634,"milk_dab","Omaha, NE",-95.9345034,41.2565369
"635",635,"ShinobiStrikers","Chance",-73.99193,40.684207
"636",636,"BarcyCordrey","Ohio, USA",-82.907123,40.4172871
"637",637,"BgTraveling","Denver, CO",-104.990251,39.7392358
"638",638,"Adrayis","Ontario, Canada",-85.323214,51.253775
"639",639,"APSPharmacyFL","Palm Harbor, FL",-82.7637127,28.0780718
"640",640,"audinco","Colorado Springs",-104.8213634,38.8338816
"641",641,"wepapinchos","Rhode Island, USA",-71.4774291,41.5800945
"642",642,"BebeLuxHP","New Jersey, USA",-74.4056612,40.0583238
"643",643,"gorecycleyrslf","USA",-95.712891,37.09024
"644",644,"wibw","Kansas",-98.4842465,39.011902
"645",645,"WBRCnews","Birmingham, AL",-86.8103567,33.5185892
"646",646,"EasterdayDarren","Kansas City, MO",-94.5785667,39.0997265
"647",647,"missvalentiine_","Montréal, Québec",-73.567256,45.5016889
"648",648,"__SteffFloss","330",-84.396641,33.7620556
"649",649,"ensyclopedia","Australia",133.775136,-25.274398
"650",650,"Walgreens","Chicago, IL",-87.6297982,41.8781136
"651",651,"xolexieox","NJ",-74.4056612,40.0583238
"652",652,"agd1717","Tulsa, OK",-95.992775,36.1539816
"653",653,"whitemom4jesus","California, USA",-119.4179324,36.778261
"654",654,"twyonmonroe","Chicago, IL",-87.6297982,41.8781136
"655",655,"clkilgour","Toronto",-79.3831843,43.653226
"656",656,"Coach_alesha","Saint Augustine, FL",-81.3124341,29.9012437
"657",657,"peterjgallagher","Orillia, Ontario Canada",-79.4196783,44.6082465
"658",658,"AnsarKhanMLive","Detroit, MI",-83.0457538,42.331427
"659",659,"YesICan64588198","Etats-Unis",-95.712891,37.09024
"660",660,"DianeStopyra","Cape May, NJ",-74.9060053,38.9351125
"661",661,"OneMoviePunch","California, USA",-119.4179324,36.778261
"662",662,"crinklywolfpup","Staunton, VA",-79.0716958,38.149576
"663",663,"mrs_spight","Independence, MO",-94.4155068,39.0911161
"664",664,"lovvvr","Fort Collins, CO",-105.084423,40.5852602
"665",665,"raineser","Washington, DC",-77.0368707,38.9071923
"666",666,"mahopacmike","South Carolina, USA",-81.1637245,33.836081
"667",667,"RioSculptures","Columbus, OH",-82.9987942,39.9611755
"668",668,"4029news","Rogers, Arkansas",-94.1185366,36.3320196
"669",669,"KaneBeasty","Orlando, FL",-81.3792365,28.5383355
"670",670,"farmgirlfood","Kingston Ontario Canada",-76.4859544,44.2311717
"671",671,"MedicalLetter","New Rochelle, NY",-73.7823549,40.9114882
"672",672,"dgambacorta","Philadelphia",-75.1652215,39.9525839
"673",673,"paigeolivia323","Maine, USA",-69.4454689,45.253783
"674",674,"RJKeil","Shawnee, OK",-97.0068393,35.275439
"675",675,"Sonit_singh","Cincinnati - Ohio",-84.5120196,39.1031182
"676",676,"brokenjules","California",-119.4179324,36.778261
"677",677,"HalBrock","Oklahoma City, OK",-97.5164276,35.4675602
"678",678,"Gerardcanonico","New York/New Jersey",-74.0143064,40.7878788
"679",679,"JasonSynaptic","Salt Lake City, UT",-111.8910474,40.7607793
"680",680,"UHhospitals","Cleveland, Ohio",-81.6943605,41.49932
"681",681,"be4healthLLC","Maryland, USA",-76.6412712,39.0457549
"682",682,"Nemmyy905","Canada",-106.346771,56.130366
"683",683,"NotUrAvgSavage","Jamaica",-77.297508,18.109581
"684",684,"EarperNorway","Norway",8.468946,60.472024
"686",686,"deborah91473","St Louis",-90.1994042,38.6270025
"687",687,"wokeupeeps","Jersey Shore",-74.3118212,39.9652553
"688",688,"gonemadxo","California, USA",-119.4179324,36.778261
"689",689,"VerucaVerucaa","NYC",-74.0059728,40.7127753
"690",690,"jeffgartner","Hudson Valley Region, NY",-73.9612887,41.9209018
"691",691,"RubiArmorel","Winston-Salem, NC",-80.244216,36.0998596
"692",692,"kris_shacklette","Gainesville, VA",-77.6138802,38.7956706
"693",693,"meetHowie17","Queens, NY",-73.7948516,40.7282239
"694",694,"baerga20","Brooklyn, NY",-73.9441579,40.6781784
"695",695,"TNMCanes","USA",-95.712891,37.09024
"696",696,"HypeThaKid","Harlem USA",-73.9464769,40.8115504
"697",697,"djt10","Eastern Washington",-117.5860889,47.4905928
"698",698,"RoboOptimusPrme","Omaha, NE",-95.9345034,41.2565369
"699",699,"1210_cm","Wichita, KS",-97.330053,37.6871761
"700",700,"soulwinner4JC","United States",-95.712891,37.09024
"701",701,"EllePole22","Canada",-106.346771,56.130366
"702",702,"cassandrajo88","United States",-95.712891,37.09024
"703",703,"DestroyAllBeets","Lansing, Michigan",-84.5555347,42.732535
"704",704,"PattySlay_1","Stillwater, OK",-97.0583681,36.1156071
"705",705,"justkimbieber","Florida, USA",-81.5157535,27.6648274
"706",706,"igowhrudont","North Carolina",-79.0192997,35.7595731
"707",707,"glittersassxo","New York, USA",-74.0059728,40.7127753
"708",708,"Blaizey_Kat","Portland,ME",-70.2568189,43.6590993
"709",709,"cathylanski","Buffalo",-78.8783689,42.8864468
"710",710,"Moreor_Leslie","Oregon",-120.5542012,43.8041334
"711",711,"Omalicha___","Earth.",-95.7243335,37.2321077
"712",712,"BeeLineSupport1","Chicago, IL",-87.6297982,41.8781136
"713",713,"collins3779","Nashville, TN",-86.7816016,36.1626638
"714",714,"madeye__","Pittsburgh, PA",-79.9958864,40.4406248
"715",715,"dwest0059","Kentucky",-84.2700179,37.8393332
"716",716,"RedFootBlueFoot","USA",-95.712891,37.09024
"717",717,"DVGoldCoast","Norwalk, CT",-73.4081575,41.117744
"718",718,"DVBridgeport","Bridgeport, CT",-73.1894384,41.1792258
"719",719,"DVFairfield_N","Wilton, CT",-73.4378988,41.1953739
"720",720,"RealMiguelg2","Newark, NJ",-74.1723667,40.735657
"721",721,"kaysie_ann3","New Mexico, USA",-105.8700901,34.5199402
"722",722,"brownhour311","St Louis, MO",-90.1994042,38.6270025
"723",723,"SDDOH","Pierre, SD",-100.3537522,44.3667876
"724",724,"kreest_uh","Philadelphia, PA",-75.1652215,39.9525839
"725",725,"PrincetonPatch","Princeton, NJ",-74.6672226,40.3572976
"726",726,"AngelsOpinion","US",-95.712891,37.09024
"727",727,"MakaylatheAT","Rhode Island, USA",-71.4774291,41.5800945
"728",728,"MarciLaMont","South Dakota, USA",-99.9018131,43.9695148
"729",729,"esivs","Moorestown, NJ",-74.948886,39.9688817
"730",730,"SamSpicola","California, USA",-119.4179324,36.778261
"731",731,"J_Basden11","Upper Darby,Pa",-75.3076883,39.957902
"732",732,"adelmore","Northwest Arkansas",-94.2333355,36.0148605
"733",733,"NateThomas89","Trinidad and Tobago",-61.222503,10.691803
"734",734,"xoxleslyy","United States",-95.712891,37.09024
"735",735,"pinkBentley","Manhattan, NY",-73.9712488,40.7830603
"736",736,"TittyGraffitty","Boston, MA",-71.0588801,42.3600825
"737",737,"CTHS_Today","Cherokee Trail HS - Aurora, CO",-104.6864756,39.5921289
"738",738,"jaden_mikah","Madill, OK",-96.7716691,34.0903751
"739",739,"queenjaynine","Pittsburgh, PA",-79.9958864,40.4406248
"740",740,"reneebradshaw","Trinidad",-61.222503,10.691803
"741",741,"PittsburghPG","Pittsburgh, Pa.",-79.9958864,40.4406248
"742",742,"emily517xo","Staten Island, NY",-74.1502007,40.5795317
"743",743,"ravexragesbts","United States",-95.712891,37.09024
"744",744,"chrisgdemos","Park Ridge, IL",-87.8406192,42.0111412
"745",745,"twiiizone","ridgewood nj",-74.1165313,40.9792645
"746",746,"Century21ELM","Park Ridge IL",-87.8406192,42.0111412
"747",747,"jenabbasi","Chicago",-87.6297982,41.8781136
"748",748,"tylercook4","Franklin, NC",-83.3815429,35.1823171
"750",750,"ellamacxoxo","California",-119.4179324,36.778261
"751",751,"BlueHenNat","California, Delaware",-75.5624934,39.7577714
"752",752,"rach_emelia","Johnston, RI ",-71.512617,41.8205199
"753",753,"bbnhins","Merrimack, NH",-71.4948322,42.8678693
"754",754,"EvanandAllie","Oregon, USA",-120.5542012,43.8041334
"755",755,"UwUwhatsdis","Missouri, USA",-91.8318334,37.9642529
"756",756,"spfly20","Richmond, VA",-77.4360481,37.5407246
"757",757,"VanguardDermNY","New York, NY",-74.0059728,40.7127753
"758",758,"HealthyBoston","Boston",-71.0588801,42.3600825
"759",759,"BCUHB","North Wales",-3.8080783,53.0711149
"760",760,"DrGuibord","Perrysburg, OH",-83.627157,41.556996
"761",761,"OpheliaSnake","Midwest",-95.6143316,37.039147
"762",762,"lelyxxv","California, USA",-119.4179324,36.778261
"763",763,"AcadiaInsurance","Westbrook, Maine",-70.3711617,43.6770252
"764",764,"alexbj578","Laramie, WY",-105.5911007,41.3113669
"765",765,"ArianneCPerry","New York, NY",-74.0059728,40.7127753
"766",766,"BushwickDaily","Bushwick, Brooklyn, NY",-73.9170604,40.6957755
"767",767,"RCAstudios","Nova Scotia, Canada",-63.744311,44.6819866
"768",768,"Miss_Seibert","Indiana, USA",-86.1349019,40.2671941
"769",769,"Kenzie_Kaiser23","Colorado Springs, CO",-104.8213634,38.8338816
"770",770,"aaron_rodgers17","Minnesota, USA",-94.6858998,46.729553
"771",771,"GreenButAlsoBlu","West Coast, USA",-149.0729714,62.4113634
"772",772,"TheNerdyNobody","Massachusetts, USA",-71.3824374,42.4072107
"773",773,"3rdrockhome","USA",-95.712891,37.09024
"774",774,"rushcopley","Aurora, IL",-88.3200715,41.7605849
"775",775,"TrustedKicks","United States",-95.712891,37.09024
"776",776,"brendensparks","SillyCon Valley, CA",-122.0575434,37.387474
"777",777,"TessS1313","Cincinnati, OH",-84.5120196,39.1031182
"778",778,"RobBecker_","Wisconsin",-88.7878678,43.7844397
"779",779,"JonV88","New York, NY",-74.0059728,40.7127753
"780",780,"rmundt","Gouverneur, NY",-75.462993,44.3367281
"781",781,"HolmesCoHealth","Millersburg, OH",-81.9179198,40.5545071
"782",782,"kharyp","Waukesha, WI",-88.2314813,43.0116784
"783",783,"cmat523","Fort Leonard Wood, MO",-92.1348413,37.7944939
"784",784,"jasonmhare","Raleigh-Durham, NC",-78.8636402,35.8991678
"785",785,"BarryRaychel","Tennessee, USA",-86.5804473,35.5174913
"786",786,"parisiman_","Washington, DC",-77.0368707,38.9071923
"787",787,"Queen_Ratchet_2","Corning, NY",-77.0546903,42.1428521
"788",788,"mikewren","Albany, NY",-73.7562317,42.6525793
"789",789,"miranda_julin","Canada",-106.346771,56.130366
"790",790,"vanguardozarks","Arkansas, USA",-91.8318334,35.20105
"791",791,"AM800News","Windsor, Ontario",-83.0363633,42.3149367
"792",792,"CDC_NCBDDD","Atlanta, GA",-84.3879824,33.7489954
"793",793,"CoultersRx","1709 DundasSt London ON Canada",-81.1862257,43.0015728
"794",794,"WALBNews10","Albany, GA",-84.155741,31.5785074
"795",795,"adpnoble","Toronto",-79.3831843,43.653226
"796",796,"HHS_HealthReg2","New York, NY",-74.0059728,40.7127753
"797",797,"silvermoon9","Cary, NC, USA",-78.7811169,35.79154
"798",798,"gabvalentin","New Jersey",-74.4056612,40.0583238
"799",799,"CaydenCox51","California, USA",-119.4179324,36.778261
"800",800,"cushiomt","Cincinnati, OH",-84.5120196,39.1031182
"802",802,"MOH_TT","Trinidad and Tobago",-61.222503,10.691803
"803",803,"eksamhammer","Syracuse, NY",-76.1474244,43.0481221
"804",804,"erinheartscoco","Boston, MA",-71.0588801,42.3600825
"805",805,"MotherToBaby","North America",-105.2551187,54.5259614
"806",806,"just_tbrazz","Tribeca",-74.0086323,40.7162692
"807",807,"BlueHenPhoebe","Newark, DE",-75.7496572,39.6837226
"808",808,"AuRaEstetit","Conway, Ar",-92.4421011,35.0886963
"809",809,"Anxious440","New Jersey, USA",-74.4056612,40.0583238
"810",810,"lbeneezer","Oklahoma City, OK",-97.5164276,35.4675602
"811",811,"casscat3199","Portage, MI",-85.5800022,42.2011538
"812",812,"Donttellyournew","Texas, USA",-99.9018131,31.9685988
"813",813,"twistedmic24","United States",-95.712891,37.09024
"814",814,"Burton_UC","Burton, MI",-83.6163423,42.9994718
"815",815,"Rayne_Water","United States",-95.712891,37.09024
"816",816,"Californiamike7","Staten Island, NY",-74.1502007,40.5795317
"817",817,"viva__lala","United States",-95.712891,37.09024
"818",818,"akronohiomoms","Akron, OH",-81.5190053,41.0814447
"819",819,"CHURCHLADY320","California",-119.4179324,36.778261
"820",820,"YettereYT","New York, USA",-74.0059728,40.7127753
"821",821,"FLU_2Cold","Columbus, OH",-82.9987942,39.9611755
"823",823,"drbohay","Warren, Michigan",-83.0146526,42.5144566
"824",824,"terra_raedical","Cincinnati, OH",-84.5120196,39.1031182
"825",825,"reflecti0nnn","Newmarket, Ontario",-79.461256,44.059187
"826",826,"kellzorz","Texas",-99.9018131,31.9685988
"827",827,"asaboveseabelow","Washington, DC",-77.0368707,38.9071923
"828",828,"joanie109","Slidell, LA",-89.7811745,30.2751945
"829",829,"emkazzy","New York, NY",-74.0059728,40.7127753
"830",830,"mandyyymayyy","Baltimore, MD",-76.6121893,39.2903848
"831",831,"Talk2Em_Pook","New Jersey, USA",-74.4056612,40.0583238
"832",832,"CADunphy","Toronto, Ontario",-79.3831843,43.653226
"833",833,"evanderburg","Cleveland, OH",-81.6943605,41.49932
"834",834,"Only1QueenJay","Trinidad and Tobago",-61.222503,10.691803
"835",835,"dhalperin","New York, NY",-74.0059728,40.7127753
"836",836,"sambucolusa","USA",-95.712891,37.09024
"837",837,"_kateelynn","North Carolina, USA",-79.0192997,35.7595731
"838",838,"LondonMaxCampb1","Quincy, IL",-91.4098726,39.9356016
"839",839,"SimmonsNews","Boston, MA",-71.0588801,42.3600825
"840",840,"gerardgallagher","MEDIA, Pa.",-75.387693,39.9167783
"841",841,"amanda_devik","United States",-95.712891,37.09024
"842",842,"Sparkola24","Kansas City, Missouri USA",-94.5785667,39.0997265
"843",843,"mamurf41","Florida, USA",-81.5157535,27.6648274
"844",844,"purplebuckeye","Suburban St. Louis",-90.221087,38.686289
"845",845,"p2pMark","Australia",133.775136,-25.274398
"846",846,"WHAM1180","Rochester, NY",-77.6088465,43.1565779
"847",847,"JVoluntaryist","Washington, USA",-120.7401385,47.7510741
"848",848,"thecameronbeck","Albuquerque, NM",-106.650422,35.0843859
"849",849,"CadmiumTea","Connecticut",-73.087749,41.6032207
"850",850,"MartinsMaintain","Rhode Island, USA",-71.4774291,41.5800945
"851",851,"eyecando","Maryland",-76.6412712,39.0457549
"852",852,"terilyns68","Philadelphia, PA",-75.1652215,39.9525839
"853",853,"lysaanicole","United States",-95.712891,37.09024
"854",854,"CNA_Inc","Mission, KS",-94.6557914,39.0277832
"855",855,"AmyWalkerCoach","Georgia",-82.9000751,32.1656221
"856",856,"KGdaProducer","Chicago, IL",-87.6297982,41.8781136
"858",858,"alejandraakare","texas",-99.9018131,31.9685988
