,name,location
1498,kay_fil,"New York, NY"
1499,HEAVENERYB,Heavener
1500,sarank90,ohio
1501,420lanie,"Texas, USA"
1502,jslattonmusic,"Georgia, USA"
1503,CandaceCombs,"Oklahoma City, OK"
1504,snipstweets,"New York, USA"
1505,petedazoe,"Inwood, FL"
1506,BostonGlobe,"Boston, MA"
1507,jayrussell88,"Sabetha, KS"
1508,JZ_Flair,North Carolina
1509,stephvw4,Kentucky
1510,mursenarygary,"Blacksburg, VA"
1511,bonniemalkin,Australia
1512,hayleybergin,walker
1513,meganmae4444,"Wilmington, NC "
1514,ttraceallan,mountain state
1515,momknowsbest15,"Albuquerque, NM USA"
1516,lauren3williams,"Highland, IN"
1517,borutouwumaki,"Minnesota, USA"
1518,hampotato1,the oven
1519,savannacarrierr,"Taylor, MI"
1520,Financialplgrm,"Missouri, USA"
1521,JDHicks88,Illinois 
1522,overrunbydogs,"Alaska, USA"
1523,pelielios,"Boston, MA"
1524,CityDrugInc,"Paragould, AR"
1525,docrn1,"North Carolina, USA"
1526,Bigdong29,Graveyard
1527,averielovsbooks,"Texas, USA"
1528,jsaquella,Cape May NJ
1529,CoachJoshHadden,"Aiken County, SC"
1530,abernie7304,Texas
1531,SarjuGanatraMD,"Boston, MA"
1532,MagickalG,Western North Carolina
1533,Britta________,Connecticut
1534,alexispencer1,"Sedalia, MO"
1535,kerinska_kmk,"Grand Rapids, MI"
1536,DrBuzby,"Beaufort, SC"
1537,Kam_i_Lah,Barbados
1538,ABC7Chicago,"Chicago, Illinois"
1539,tre_louis,Brooklyn/Philly
1540,neekstj,"Raleigh, NC"
1541,WFXRnews,"Roanoke, VA"
1542,dustinlavalley,"New York, USA"
1543,genevea_jo,"Geneva, FL"
1544,JanelleWaz,United States
1545,DocTotGaming,"Ohio, USA"
1546,Patriotfirst101,"Florida, USA"
1547,FuckLaoch,Ireland
1548,EpiphanyHeaven,"California, USA"
1549,HannahCW2012,"Greenville, SC"
1550,alexathompson34,Central Illinois
1551,FrugalPharm,USA
1552,lextaymay,Utah 
1553,TXTrumpette89,"Texas, USA"
1554,coopmike48,California
1555,morajmclaughlin,"Pittsburgh, PA"
1556,glass_mckennaaa,"West Chester, PA"
1557,JBedoya27,"Boston, MA"
1558,docmasse,Williamsport
1559,driizzyy98,"Morgantown, WV"
1560,autumn_nicole17,"Lynchburg, VA"
1561,_Jacqui98_,"Weatherford, Oklahoma"
1562,wsoctv,"Charlotte, NC"
1563,eveross,"Columbia, SC"
1564,AllyshaHamber,"STL, Missouri"
1565,peaceluvgators,"Denver, CO "
1566,CDT2024,Tennessee
1567,nickerzplz,"Salt Lake City, UT"
1568,choji__akimichi,"Savannah, GA"
1569,Kirby78Lexie,"Conneaut, OH"
1570,TheBoyTroyJr,"Toledo, OH"
1571,EllieT25,"Raleigh, NC"
1572,DrJamesCKPorter,"Burlington, Ontario"
1573,backwoodsbabble,Nevada
1574,PCNedStark,Rocky Mountains
1575,Averimt,"Tennessee, USA"
1576,Brunswicker_,"Halifax, Nova Scotia"
1577,Vibronium,"California, USA"
1578,Avelaitixa,Illinois
1579,mimetic_,Canada
1580,MissMissfitt,wonderland
1581,NoelleAmarie,"Indiana, USA"
1582,DrJustinGroode,United States
1583,shoelessjp,"Delaware, United States"
1584,margaretpinili,"Maumelle, AR"
1585,RUMMYRAISIN_,"Brooklyn, NY"
1586,MostSelfless1,"Nashville, TN"
1587,WTVAalan,Tupelo & Columbus
1588,ricospeczz,"Toronto, Canada"
1589,sooperjule,"St Louis, MO"
1590,TaraWatts,"Marietta, Georgia"
1591,amzngspcshp,United States
1592,WilhelmDavis,"Minneapolis, MN"
1593,latebloomerprss,"Ohio, USA"
1594,Dbeckley1,"New Hudson, MI"
1595,kristinanlegget,"Wilmington Island, GA"
1596,PattersonPals,"Murfreesboro, TN"
1597,MirunaBarnoschi,"Chicago, IL"
1598,MPowerHockey,Toronto/Boston
1599,SelinaZavala,"California, USA"
1600,taytay_watson,
1601,catdad5000,"North Carolina, USA"
1602,KissRoyBoy,"Charlotte, NC"
1603,iluveducating,NC
1604,13thgenusa,"Brooklyn, NY"
1605,_feLyfeL,TEXAS
1606,bema01,"Braintree, Ma"
1607,its_xLo,United States
1608,NicoleandStan,Somewhere in Texas
1609,GodNino,"Cleveland, OH"
1610,raychullzz,United States
1611,longlivekermy_,"New Jersey, USA"
1612,SoyChapo940,"Vernon, TX"
1613,Elizabeth_S3803,Florida
1614,iluvnooder,"Tennessee, USA"
1615,TiggyBean,NC
1616,pink_cashmere_,California 
1617,DumancicBraco,"New York, NY"
1618,ophiryotam,"Philadelphia, PA"
1619,catttwin,"Tampa, FL"
1620,NotesFrom_Boog,"Maryland, USA"
1621,NaturesPavilion,"Pompton plains, NJ"
1622,dannyrolltribe,"Savannah, GA"
1623,mmelgar09,United States
1624,URAC,"Washington, DC"
1625,RiverWhimsie,"Nova Scotia, Canada"
1626,ddot82,STL
1627,CatsNapsSnacks,cleveland ohio
1628,Princessx636,"Johnson City, TN"
1629,kconlon1,"Port Jefferson Station, NY"
1630,DJRobertoManias,"Toronto, Canada"
1631,sincerelydianae,"White Mountains, NH"
1632,curlybinch,pillow
1633,Chortling_Man,"Kansas City, MO"
1634,faithangel2k,Upstate New York
1635,heavenramsey9,Tn
1636,ravellopez,Nebraska
1637,asiamarysia143,"Connecticut, USA"
1638,ella_btsarmy,United States
1639,jamillio__,"Florida, USA"
1640,DominikGilespie,Kenosha Wisconsin
1641,Pbguy53Paul,"Willow Grove, PA"
1642,MegsOnTwitch,"California, USA"
1643,ArlisFernandez,"New York, USA"
1644,shotbykf,#301
1645,UCOrientation,University of Toronto
1646,JaciCJackson,"New York, USA"
1647,__TheLadyReese,"Alabama, USA"
1648,tarunjainmd,Chicago IL
1649,sandymaxey,"Durham, NC"
1650,PetrominahsPet,Cincinnati
1651,LauraSh90167051,"Lancaster, NY"
1652,HatcherByles,"Richmond, VA"
1653,ALZatt13,North Carolina
1654,tradeshowwendy,"Minnesota, USA"
1655,mirielmargaret,United States
1656,rema_bema_,"Memphis, TN"
1657,WaluigiGamer,"Pennsylvania, USA"
1658,AngrierThanMost,United States
1659,kakaty,"Cleveland, OH"
1660,CenturyLLC,"Greensboro, NC"
1661,Mahmissa,"Washington, DC"
1662,psiangelic,"Collingswood, NJ"
1663,oldfashionjesss,"Oklahoma City, Oklahoma"
1664,gyjcman,"New York, NY"
1665,Inhabitkitchen,"Raleigh, NC"
1666,JorgeVillaMed,Chapel Hill
1667,ridehard2020,"Florida, USA"
1668,PeggyNyberg,"Oregon, USA"
1669,HoustonSports13,Earth
1670,jerseejess,NYC
1671,thekayjonas,"Wytheville, VA"
1672,kaivac,"Hamilton, OH, USA"
1673,kirst_tenpenny,"Saukville, Wisconsin"
1674,lrhfangirl,New York
1675,Orange_N_Pretty,"Murfreesboro, TN"
1676,DorianSinnott,New York
1677,chosengporter,"Tulsa, Oklahoma"
1678,nellieeee__,"Bernalillo, NM"
1679,_christiekreme,"Toronto, Ontario"
1680,KatieMarieHefne,"Lima, OH"
1681,BreezyAintEZ,Florida
1682,WildePlayz,"North Carolina, USA"
1683,ntrovrtdempath,"Pennsylvania, USA"
1684,sarahsimmons712,"Tennessee, USA"
1685,ashmdennison,"Colorado Springs, CO"
1686,teenielove,"Richmond, VA"
1687,_SkylarBowen,"Florida, USA"
1688,LostSoulOfEarth,"Shamokin, PA"
1689,michaeldcmap,"Draper, UT"
1690,icinglover1995,"Chattanooga, TN"
1691,NYCMemphis,Memphis
1692,KingMiMi101,E-block
1693,CDAthletics,"Harrisburg, PA, USA"
1694,stephaniemedira,"Wilmington,North Carolina, USA"
1695,_annastackz,"Cleveland, OH"
1696,Rico10x,"Ann Arbor, MI"
1697,lilyp00ps,Texas
1698,zdlwood11,Yorktown
1699,Mayciburk123,"Wilson, OK"
1700,CMNickTV,United States
1701,melissatyndall,"Nashville, TN"
1702,TripndFall,"New Jersey, USA"
1703,ApgDiscovery,"Aberdeen, Maryland"
1704,meimmack,Trinidad and Tobago
1705,BrookeOakes04,"Tullahoma, TN"
1706,scorpihoeee,"Dunedin, FL"
1707,wesley_wolffe11,"Memphis, TN"
1708,razgamer13,United States
1709,cancer_living,"Kansas City, MO"
1710,kiara_1d,"New Hampshire, USA"
1711,DelilahSDawson,"Tampa, FL"
1712,chattyknana,United States
1713,anniem,"Chicago, IL"
1714,notrachel,Connecticut
1715,DelishLilBites,"Delaware, USA"
1716,MattMcGahey27,"Johnson City, TN"
1717,gxthhoney,"Milford, CT"
1718,6abc,Philadelphia
1719,MikeWiz39,The United States of America 
1720,ashhyra,Canada
1721,dmullinsdms,"Norwich, VT"
1722,Mallory_Brooke8,"Minford, Ohio"
1723,jakki_fave,"Nashville, Tennessee"
1724,WMUR9,New Hampshire
1725,mummyah04,Boston MA
1726,doty_shannon,Minneapolis
1727,AnnieB1182,"Halifax, Nova Scotia"
1728,jsonjonson,"Fishers, IN"
1729,lindapoitevin,"Ottawa, Canada"
1730,CLTHousewives,"Charlotte, NC"
1731,KyleSieg,"Jacksonville, FL"
1732,Victoria_woo22,"Duncan, Ok"
1733,EvanDennison1,"Maysville, KY"
1734,ladyjlc1,"Toronto, Ontario"
1735,schazad,"Oakville, Ontario"
1736,shburchill,"nova scotia, canada"
1737,CEVAXIN_PTY,Panama
1738,Mvrcus_VD,NJ
1739,shannonstacey,New Hampshire
1740,adam_smithTN,"Burlington, NC"
1741,HealthcareGlob1,USA
1742,Una_Bella_Donna,"South Carolina, USA"
1743,bymysidebritsau,Australia
1744,WarChemist48,"Yorktown, VA"
1745,lex1science,"Lexington, SC"
1746,APrettyLoveSong,"Boston, MA"
1747,AustinDonovann,Long Island
1748,SWXRightNow,Eastern Washington
1749,TheArtHovel,"Illinois, USA"
1750,janehillhouse1,United States
1751,dvmnadam,indianapolis
1752,karissaturney,"Indiana, USA"
1753,JimboBiguns,United States
1754,JeremyParkerM,"Winchendon, Ma."
1755,HollyCaptain,Cincinnati
1756,Somemyrrh,United States
1757,Luke_A_Thomas_,"Murfreesboro, TN"
1758,jmopdyke,"Doylestown, PA"
1759,_itsCHRISTAL,"Dayton , Ohio "
1760,RaainDrrop,Canada
1761,angela_pohlit,Texas
1762,DavidKetcham17,"Kentucky, USA"
1763,WHarris57582868,United States
1764,Xalthir,"Louisiana, USA"
1765,BoxedCatGamers,"Pennsylvania, USA"
1766,kacion,West Virginia
1767,EllePolani,"New York, NY"
1768,ny3t0,"Baltimore, MD"
1769,melissaashley06,"Nova Scotia, Canada"
1770,littlelyviajean,"North Carolina, USA"
1771,Atagahi,"Kansas, USA"
1772,2TheMAINevent,"Maryland, USA"
1773,amyintheburg,"Harrisburg, PA"
1774,boiler_brandon,West Lafayette
1775,osmond71,"Dartmouth, Nova Scotia"
1776,magscolvett,"Columbus, OH"
1777,_cheeLEE,"Milwaukee, WI"
1778,ChristinaxMarie,"New York, New York"
1779,kevinwhitaker13,"Grimsby, Ontario"
1780,WJCLNews,"Savannah, GA"
1781,RemmyGx1,N. Va
1782,wyffnews4,"Greenville, SC "
1783,WCVB,"Boston, MA"
1784,CatatonicOne,Ozarks
1785,Charneilb,Connecticut
1786,Mah_ree_aahh,"Charleston, SC"
1787,WGAL,"Lancaster, PA"
1788,ChaseHarvick,"Oklahoma City, OK"
1789,WXII,"Piedmont Triad, NC"
1790,koconews,Oklahoma City
1791,BenjieWimberly,"Paterson, NJ"
1792,koat7news,"Albuquerque, NM, USA"
1793,wbaltv11,"Baltimore, MD"
1794,FixYourDLP,california
1795,megdoyle,"Trent Woods, NC"
1796,ViraBurnayeva,"NoVA, USA"
1797,ElementCare,"Massachusetts, USA"
1798,myDocUrgentCare,"Philadelphia, PA"
1799,itsjusmeKarleen,"New Jersey, USA"
1800,Stunner67, Ohio
1801,CIDRAP,"Minneapolis, MN"
1802,DrJohnTorres,NYC
1803,famfightflu,"Arlington, VA"
1804,MountSinaiNYC,"New York, NY"
1805,CDCFlu,"Atlanta, GA"
1806,Lo_Zanzi,"Boston, MA"
1807,_AndrewSchmidt,"Atlanta, GA"
1808,CPHO_Canada,Canada
1809,kartwonz,"Jackson, MI"
1810,OscilloUSA,"Newtown Square, Pa."
1811,namibycandy,"Philadelphia, PA"
1812,HollidaysStache,Purgatory
1813,eggersdailynews,"Bowling Green, KY"
1814,jimmysfla,"Palm Beach County, FL"
1815,tkradio,America
1816,CubeShield,USA
1817,kuriousmind93,United States
1818,PIDSociety,"Arlington, VA"
1819,BoironUSA,"Newtown Square, Pa."
1820,tedsensei,"New Canaan, CT"
1821,TelemedLeaders,"Washington, DC"
1822,HelenBranswell,"Boston, MA"
1823,WeatherBug,"New York, NY"
1824,HHSRegion7,"Kansas City, Missouri"
1825,Renovation_Tea,"De Queen, AR"
1826,RawlsMD,"Wilmington, NC"
1827,sickweather,United States
1828,kariusdx,"California, USA"
1829,mybedissocozy,texas
1830,Vaxyourfam,United States
1831,WV_DHHR,"Charleston, WV"
1832,DrCorriel,"Pearl River, NY"
1833,MedicalLetter,"New Rochelle, NY"
1834,HalBrock,"Oklahoma City, OK"
1835,UHhospitals,"Cleveland, Ohio"
1836,BeeLineSupport1,"Chicago, IL"
1837,bbnhins,"Merrimack, NH"
1838,CDC_NCBDDD,"Atlanta, GA"
1839,MOH_TT,Trinidad and Tobago
1840,YettereYT,"New York, USA"
1841,gerardgallagher,"MEDIA, Pa."
1842,medpagetoday,"New York, NY"
1843,Aging_Research,"Washington, DC"
1844,DrBerryPierre,winner's circle
1845,pophealthNYC,"New York, NY"
1846,SITNBoston,"Boston, MA"
1847,eAdhere1,"Cleveland, OH"
1848,joe_rilla,North Carolina
1849,ImmunizeFlorida,"Florida, USA"
1850,MedPedsAllergy,"West Bloomfield Township, MI"
1851,disinfx,"Texas, USA"
1852,RovePestControl,Minnesota
1853,NHSaaa,Ayrshire
1854,phelpshospital,"Sleepy Hollow, New York"
1855,Tbone295,"Central Illinois, USA"
1856,Cougardruid,Oregon
1857,emvtbl,"Nanticoke, PA"
1858,HEAVENERYB,Heavener
1859,momknowsbest15,"Albuquerque, NM USA"
1860,CityDrugInc,"Paragould, AR"
1861,Kam_i_Lah,Barbados
1862,13thgenusa,"Brooklyn, NY"
1863,bema01,"Braintree, Ma"
1864,ophiryotam,"Philadelphia, PA"
1865,URAC,"Washington, DC"
1866,tarunjainmd,Chicago IL
1867,gyjcman,"New York, NY"
1868,dmullinsdms,"Norwich, VT"
1869,jsonjonson,"Fishers, IN"
1870,NAPNAP,New York
1871,GreeneCoPH,"Xenia, OH"
1872,ZW5424,"Pennsylvania, USA"
1873,Zoono_USA,United States
1874,WUSTLmed,"St. Louis, MO"
1875,artofperson,South Florida
1876,BrenWalsh84,"New York, NY"
1877,amstambaugh108,The Mitten
1878,StayYoungMedia,"Texas, USA"
1879,theAntonioSC,"New York, USA"
1880,yodelhealth,"Frisco, CO"
1881,janitor_mag,"Milwaukee, WI"
1882,IDinChildren,"Thorofare, NJ"
1883,o2real365,"Spartanburg, SC"
1884,pepperman54,"Bloomington, Illinois"
1885,BetcoCorp,"Toledo, Ohio"
1886,ppenttin,Scandinavia
1887,RobBecker_,Wisconsin
1888,WTNH,"New Haven, CT, USA"
1889,MassDPH,"Boston, MA"
1890,andy_smth,"Rochester, MN"
1891,NCPublicHealth,"Raleigh, NC"
1892,ssmhealthwi,"Wisconsin, USA"
1893,ascelbio,New York
1894,WhatMattHerrs,"Raleigh, NC"
1895,AFCUCMemphis,"Memphis, Tennessee"
1896,EverThriveIL,"Chicago, IL"
1897,mccrenshaw,"Atlanta, Georgia "
1898,CDCgov,"Atlanta, GA"
1899,FluNearYou,"Boston, Massachusetts"
1900,DrugwatchTerry,"Orlando, FL"
1901,PAHealthDept,"Harrisburg, PA"
1902,Mommie_Hass,"Minnesota, USA"
1903,JHHCSolutions,"Baltimore, Maryland"
1904,DoctorsReportTM,United States
1905,PlantationHosp,"Plantation, FL"
1906,EatLiveRoc,"Rochester, NY"
1907,MDMagazine,United States
1908,RunnymedeHC,"Toronto, ON"
1909,SeatonJefferson,"Missouri, USA"
1910,Flareware,Washington DC
1911,MCResearchInst,"Marshfield, WI"
1912,apexreps,"Lemont, IL "
1913,DrNancyM_CDC,"Atlanta, GA"
1914,Jaxhealth,"Jacksonville, FL"
1915,devichechi,New York City
1916,HealthyEscambia,"Pensacola, FL"
1917,PoconoHYanulus,"Stroudsburg, PA, USA"
1918,PoconoRecord,"Stroudsburg, PA"
1919,LakeviewJulie,"Chicago, IL"
1920,JeffcoPH,"Lakewood, CO"
1921,Mister_Sadistic,"Ontario, Canada"
1922,AJMC_Journal,"Cranbury, NJ"
1923,mcall,"Allentown, PA"
1924,drctruss,"Atlanta, GA"
1925,CanberraCorp,"Toledo, Ohio"
1926,RVAHealthDept,"Richmond, Virginia"
1927,MichelleVaitkus,United States
1928,VAPittsburgh,"Pittsburgh, PA "
1929,MayoContent,"Minnesota, USA"
1930,natureclaim,"Chicago, IL"
1931,fuelgoodness,"Toronto, Ontario"
1932,foamid,"Boston, MA"
1933,PEIPharmacists,Prince Edward Island
1934,abtassociates,"Cambridge, Massachusetts"
1935,KennedyClemente,MOUNT VERNON NEW YORK
1936,JOCOHealth,"Olathe, KS"
1937,jackiedavissays,"Atlanta, GA"
1938,IAmBiotech,"Washington, DC"
1939,AmeshAA,"Pittsburgh, Baltimore, NYC"
1940,drfixus,United States
1941,CurtBeavers,"Atlanta, Georgia"
1942,keuhner,"South Riding, VA"
1943,risk_averse_,United States
1944,Justina_PC,"Chickasha, OK"
1945,NeWeathereye,North Weymouth Mass
1946,KrasheskyABC7,Chicago
1947,LauraBe48891449,"Boston, MA"
1948,TheFranklin,"Philadelphia, PA"
1949,savral,"Milwaukee, WI, USA"
1950,jhowardbarrett,"Nova Scotia, Canada"
1951,naturalk22,Toronto
1952,me_not_animal,Durham
1953,MissyPfaltzgraf,"Pickerington, Ohio"
1954,greenfarmjuice,"Blue Ash, OH"
1955,artandcrypto,"New York, NY"
1956,PitchAmy,New York City
1957,CDCDirector,"Atlanta, GA"
1958,AshleyB21275343,"Sarnia, Ontario"
1959,Resort32204,"Denver, CO"
1960,SterileSpace,"Verona, NJ"
1961,AHLA,"Washington, D.C. "
1962,CannandaCrew,Canada
1963,BDandCo,"Franklin Lakes, NJ"
1964,jenloveszach,Isle of the lost
1965,jtenenbaum,"Washington, DC"
1966,DogMomRuth,"Morristown, TN"
1967,steven_bellah,"Kansas City, Missouri"
1968,Luminaria98,Long Island
1969,BarryBottino,Chicago
1970,OrcaDiva80,"Hamilton, Ontario"
1971,LeslieTomMusic,"denver, co"
1972,PEMTweets,"Cincinnati, OH"
1973,bcbssc,"South Carolina, USA"
1974,Tiger_Medical,"Irvington, NJ"
1975,FLBlue,Florida
1976,ReachMD,"Fort Washington, PA"
1977,PaulBerglMD,"Milwaukee, WI"
1978,BrianJBaker7,Ohio
1979,UConnResearch,"Storrs, CT"
1980,jenselk,"Durham, NC"
1981,MIRAPartners,Texas and Utah
1982,HealthyMePA,"Pennsylvania, USA"
1983,NIAIDNews,"Bethesda, MD"
1984,VeritivClean,North America
1985,drkdhoffman,US
1986,amychmorris,United States
1987,cjUCocean,"731 Highway 35 Ocean, NJ 07712"
1988,NFIDvaccines,"Bethesda, MD"
1989,NHufnallRealtor,"Texas, USA"
1990,CenturyLLC,"Greensboro, NC"
1991,SptbgRegional,"Spartanburg, SC"
1992,XpertHR_USA,"New York, NY"
1993,DrNanN,"Las Vegas, NM"
1994,OrganicLiveFood,US
1995,LisaJaye08,"Brooklyn, NY"
1996,HealthyCarnivor,U.S.
1997,apeykins,"Halifax, NS"
1998,WFCTSI,"Winston-Salem, NC"
1999,CleveClinicCan,"Toronto, ON"
2000,tzack16,"Chicago, IL "
2001,DrPedre,New York City
2002,ASHPOfficial,"Bethesda, Maryland"
2003,doctorofcause,"Ogallala, NE"
2004,hillshealthy2,"Easton, MD"
2005,subsurface_life,"Delaware, USA"
2006,TEACHhealthuk,Essex
2007,deborah_linz,"Centerville, OH"
2008,Telfonix,"venice, fl"
2009,ihealthtube,United States
2010,alexsrobin,Wishing I was at the beach
2011,illy_gilly_,"Atlanta, GA"
2012,jennjlacy,Oklahoma City
2013,LVSwellness,Guam
2014,MaryJo__Perry,Pelahatchie MS
2015,SSMHealthSaints,"Oklahoma City, OK"
2016,cai_lila,Canada
2017,ASNKidney,"Washington, DC"
2018,mzchief,United States
2019,jmanoreal,"Philadelphia, PA"
2020,angiebeebad,Texas
2021,comicalwagner,NYC
2022,Wellfirstuc,"Evansville, IN"
2023,cnmichcc,United States
2024,GracieBagosy,"Buffalo Grove, IL"
2025,DetroitMommies,Metro Detroit
2026,SCCHealth,"St. Charles, MO"
2027,TheTruthStudio,"Chicago, IL"
2028,pharmacists,"Washington, DC"
2029,SusanKlinsport,Florida USA
2030,johndissauer,"Indianapolis, IN"
2031,Mystara99,United States
2032,chinablue2600,New York
2033,WaynieTDot,"Toronto, ON"
2034,fastpitch_mom,USA
2035,audreypatocs,"Hamilton, Ontario"
2036,WritingDead,Kansas City
2037,GuidelineCent,"Lake Mary, FL"
2038,AmandaGoodwinHC,"Pennsylvania, USA"
2039,Aim911,"Greenwood, IN"
2040,rita21411,"Texas, USA"
2041,DrugStoreNews,"New York, NY"
2042,VindicoMedEd,"Thorofare, NJ"
2043,BKilby,"Mooresville, NC"
2044,mister_blank,"Near Worcester, MA"
2045,FayCortez,Minneapolis
2046,beccahathaway42,"Ankeny, IA"
2047,BigSnugALot,"Providence, RI"
2048,LDCHEALTH,"Lawrence, Kansas"
2049,CIDRAP,"Minneapolis, MN"
2050,EINH1N1News,"Washington, D.C."
2051,JOCOHealth,"Olathe, KS"
2052,ASMicrobiology,"Washington, DC"
2053,Lo_Zanzi,"Boston, MA"
2054,murksmusings,Illinois
2055,_AndrewSchmidt,"Atlanta, GA"
2056,caitlyn_weir,"Mount Ayr, ia"
2057,LouisLeoIV,United States
2058,TargetMrkting,"Hershey, PA"
2059,kuriousmind93,United States
2060,CPHO_Canada,Canada
2061,570NEWS,"Kitchener, Ontario"
2062,abtassociates,"Cambridge, Massachusetts"
2063,paj8588,"Missouri, USA"
2064,GertvanderHoek,Netherlands
2065,BIOCIENCIA2013,Cumaná
2066,SiouxlandHealth,"Sioux City, IA"
2067,Debbie29490650,"Texas 🇨🇱, USA 🇺🇸"
2068,NChardonnet,Saint Louis
2069,mydocgarfieldnj,"Garfield, NJ"
2070,kayeyewhy,"New York, USA"
2071,darcy6179,"Mount Vernon, OH"
2072,PIDSociety,"Arlington, VA"
2073,thelonevirologi,USA
2074,SciencePharmer,"Petawawa, Ontario"
2075,MDedgePediatric,"Rockville, MD"
2076,Geospatial_DA,"Sparks, MD"
2077,jsgjames,
2078,nutritiontastic,"New York, NY"
2079,realiwasframed,U.S.A.
2080,ghw55,"Newark, Delaware"
2081,BuddyB04863931,"Midwest, USA"
2082,kariusdx,"California, USA"
2083,hashtag_big,United States
2084,nativeminnow,The Shallows
2085,Vaxyourfam,United States
2086,ChrisLoesch,Texas
2087,miguel_reyesMD,"Manhattan, NY"
2088,onwnews,"Oshkosh, Wisconsin"
2089,medicalaxioms,United States
2090,UCNetworkOmaha,"Omaha, NE"
2091,PoetryAlive,"Asheville, NC"
2092,lakeeriecollege,"Painesville, Ohio"
2093,Wasssaname,"Brooklyn, NY"
2094,UHhospitals,"Cleveland, Ohio"
2095,TakeThatCDC,"Atlanta, GA"
2096,deborah91473,St Louis
2097,DVGoldCoast,"Norwalk, CT"
2098,DVBridgeport,"Bridgeport, CT"
2099,DVFairfield_N,"Wilton, CT"
2100,SDDOH,"Pierre, SD"
2101,johncachero,"Hampton Roads, Virginia"
2102,MadisonVirology,"Wisconsin, USA"
2103,BlueHenNat,"California, Delaware"
2104,QueensPHPM,"Kingston, Ontario"
2105,JacesJarsofHope,"Wisconsin, USA"
2106,Ashley03278285,"Nebraska, USA "
2107,BlueHenPhoebe,"Newark, DE"
2108,IndieCongress,United States
2109,BagalueSunab,Trinidad and Tobago
2110,TurnerNovak,"Grand Rapids, MI"
2111,MyBestestThing,Earth
2112,ThugPugMom,"Bowling Green, KY"
2113,TheInfluenzers,"Washington, DC"
2114,DMHospitalGroup,Ireland
2115,PKO823,Canada
2116,ipacuhn,"Toronto, Ontario"
2117,ZArtofWellness,California
2118,EarlyReport,Chicago
2119,nymedcollege,"Valhalla, NY"
2120,PRI_Insurance,"Roslyn, NY"
2121,SITNBoston,"Boston, MA"
2122,qeastman,"Decatur, GA"
2123,OneHealthUF,"Gainesville, FL"
2124,ImpactUN,New York
2125,medpagetoday,"New York, NY"
2126,WildlifeDisease,"Lawrence, Kansas"
2127,MedPedsAllergy,"West Bloomfield Township, MI"
2128,vaccinemakers,"Philadelphia, PA"
2129,AlaskanCourtney,Alaska
2130,PrinceGYfan,"Texas, USA "
2131,KWhistler,"Lafayette, IN"
2132,MDMagazine,United States
2133,ParticleDoc,"Indianapolis, IN"
2134,MrJayCameron,3rd Rock from the Sun 
2135,outbreaksci,United States
2136,HambySr,"Provo, UT"
2137,phelpshospital,"Sleepy Hollow, New York"
2138,Popgen_Papers,University of Wyoming
2139,rngarthee,"Waukesha, WI"
2140,mbiojournal,"Washington, DC"
2141,pipandbaby,"Connecticut, USA"
2142,saadhealth,"New York, NY"
2143,Rydad98,Illinois
2144,alaskaking17,"Alaska, USA"
2145,eriklutz,"Clinton, IA"
2146,AccessIntegrity,"Albuquerque, N.M."
2147,stevekemple_inc,"Cincinnati, OH"
2148,PassRestProd,"Waterloo, IA"
2149,kawaas1,"Austell, GA"
2150,itskiraj,"Manhattan, New York "
2151,QueenTaige,Not there yet 
2152,livingjaded,Lakewood co
2153,benoco,Australia
2154,theMagdalenRose,"Oregon, USA"
2155,Akboss1988,"Canyon, TX"
2156,biorxivpreprint,New York
2157,arust_3,"Elk Run Heights, IA"
2158,CrazyRxMan,United States
2159,letmegetahug,"mississippi, usa"
2160,ScroochMagooch,"Valparaiso, IN"
2161,TamorahLewisMD,"Kansas City, MO"
2162,5NEWSNielson,"Fort Smith, AR"
2163,meri_munn,Utah
2164,IamJayDay,"Jefferson, WI"
2165,ShohamTxID,"Baltimore, MD"
2166,brennajelli,"coldwater, ks"
2167,SarjuGanatraMD,"Boston, MA"
2168,ChaunceyGardner,"New York, NY"
2169,Danijean90,"Salt Lake City, UT"
2170,will_means,"Orlando, FL"
2171,ShelbyHisel,United States
2172,krowleytweet,"Edina, MN"
2173,AmandaHunterMPH,"Louisville, KY"
2174,LoriRuder,"Cleveland, OH"
2175,ContemPeds,"North Olmsted, Ohio"
2176,JorgeVillaMed,Chapel Hill
2177,Just4TheCause,USA
2178,HealthcareGlob1,USA
2179,Ben_Kaplan,"New York, NY"
2180,aetiology,"Kent, Ohio"
2181,marieAn72486017,"Louisiana, USA"
2182,7emma1,"Blanchester, OH"
2183,debg7089,Nebraska
2184,sarah_martin_19,"Knoxville, IA"
2185,scoby1978,Ireland
2186,SophApe,"Berks County, PA, USA"
2187,artofperson,South Florida
2188,AllyGarbs,Nova Scotia
2189,AshleyHommerTV,"Wausau, WI"
2190,allypeterswaow,"Wausau, WI"
2191,kreest_uh,"Philadelphia, PA"
2192,Flashgordonv,Rural New Zealand
2193,Jennifer_OHLITD,"PNW, United States"
2194,margierinee,"Pittsburgh, PA"
2195,Faaraa77,Wonderland
2196,yodelhealth,"Frisco, CO"
2197,t_e_knight,"Detroit, MI"
2198,famfightflu,"Arlington, VA"
2199,CSISpecialty,"Sanford, FL"
2200,HHS_ASH,"Washington, DC"
2201,mamalyssa17,"Urbandale, IA"
2202,KellyJoHoes,"Minnesota, USA"
2203,IDinChildren,"Thorofare, NJ"
2204,o2real365,"Spartanburg, SC"
